DataLabel,TP,TE1,TE2,TE3,TE4,Program Number,Batch Status
32,,,,,,20,Emergency Failure
33,,,,,,20,Emergency Failure
34,2.1098895027624307,121.79640883977899,121.99613259668507,122.17430939226519,121.99613259668507,20,OK
35,1.957142857142857,96.68571428571428,118.67142857142858,118.5,118.60000000000001,9,FAILED
36,,,,,,1,Maintenance
37,,,,,,2,Maintenance
38,1.29,107.14999999999999,107.35000000000001,107.5,107.45,8,FAILED
39,1.856875,118.015625,118.140625,118.315625,118.2796875,8,FAILED
40,,,,,,1,Maintenance
41,2.1081967213114754,122.0155737704918,122.14344262295081,122.31229508196722,122.28360655737706,3,OK
42,2.074191616766467,120.97844311377246,121.5431137724551,121.68263473053892,121.66766467065868,4,OK
43,2.108360655737705,122.05491803278687,122.14180327868853,122.26803278688526,122.26065573770491,8,OK
44,2.1085245901639347,122.06311475409835,122.14999999999999,122.33360655737705,122.29754098360655,4,OK
45,2.108360655737705,122.05,122.14344262295081,122.29754098360657,122.27704918032786,8,OK
46,2.0780000000000003,121.34,121.44000000000001,121.66,121.64000000000001,11,FAILED
47,2.0969230769230767,121.63076923076923,121.8153846153846,121.96923076923076,121.92307692307692,11,FAILED
48,2.108032786885246,122.03770491803279,122.13688524590165,122.32131147540984,122.29590163934427,5,OK
49,2.111311475409836,122.11065573770492,122.2827868852459,122.45901639344262,122.39672131147542,7,OK
50,2.1085245901639347,122.06065573770492,122.19918032786885,122.35081967213115,122.31639344262295,6,OK
51,2.10827868852459,122.05983606557376,122.34508196721312,122.35409836065574,122.32622950819673,9,OK
52,1.9600000000000002,119.44255319148937,119.64574468085107,119.83404255319148,119.7936170212766,10,FAILED
53,,,,,,1,Maintenance
54,2.1086813186813185,122.06318681318682,122.11813186813187,122.33736263736265,122.29175824175823,3,OK
55,2.10827868852459,121.94590163934426,122.10409836065574,122.25901639344262,122.23032786885246,10,OK
56,,,,,,20,Emergency Failure
57,2.1098895027624307,121.99668508287293,122.19475138121547,122.39337016574586,122.31712707182321,20,OK
58,2.1069354838709677,121.91612903225807,122.08870967741936,122.28064516129034,122.23387096774194,12,OK
59,,,,,,1,Maintenance
60,2.076774193548387,121.48548387096774,121.66451612903225,121.85322580645162,121.82096774193548,12,OK
61,2.0766129032258065,121.46935483870968,121.65,121.82741935483871,121.78387096774193,12,OK
62,2.0768032786885247,121.55655737704917,121.74344262295082,121.91229508196722,121.97950819672131,11,OK
63,2.0765934065934064,121.56043956043956,121.67472527472528,121.87472527472528,121.83241758241758,5,OK
64,2.1096153846153847,122.07472527472527,122.17802197802199,122.36923076923077,122.30329670329671,3,OK
65,2.1090659340659337,122.02032967032967,122.14999999999999,122.3554945054945,122.2978021978022,3,OK
66,,,,,,1,Maintenance
67,2.1097252747252746,122.02692307692308,122.16428571428573,122.3587912087912,122.29835164835164,3,OK
68,2.109963898916967,122.0879061371841,122.12996389891697,122.36732851985559,122.29963898916968,13,FAILED
69,,,,,,1,Maintenance
70,2.076774193548387,121.49516129032257,121.62903225806451,121.81935483870969,121.77580645161291,12,OK
71,2.1098351648351645,122.07582417582417,122.13846153846154,122.34835164835165,122.2923076923077,3,OK
72,2.1094505494505493,122.07252747252748,122.11428571428571,122.35164835164835,122.28681318681319,13,OK
73,2.10989010989011,122.07967032967034,122.16703296703298,122.36318681318683,122.29285714285714,3,OK
74,2.077032967032967,121.56758241758241,121.6478021978022,121.85769230769232,121.80164835164835,5,OK
75,2.1095054945054947,121.99010989010989,122.17142857142858,122.33516483516483,122.28571428571429,13,OK
76,1.633957219251337,113.27486631016043,114.85775401069519,114.57219251336899,115.29732620320854,13,FAILED
77,2.1096153846153847,121.98516483516484,122.1598901098901,122.33516483516483,122.28736263736263,13,OK
78,2.0769021739130435,121.57282608695651,121.67445652173912,121.8445652173913,121.8,5,OK
79,,,,,,1,Maintenance
80,2.0775409836065575,121.56830601092896,121.68142076502733,121.86502732240437,121.81256830601093,5,OK
81,2.1094505494505493,121.98791208791208,122.13296703296703,122.33186813186813,122.28406593406594,13,OK
82,2.109781420765027,122.06666666666668,122.17267759562841,122.34590163934426,122.29617486338798,3,OK
83,2.06,120.7,121.0,121.1,121.1,5,FAILED
84,2.076448087431694,121.57049180327867,121.67486338797814,121.8568306010929,121.82622950819673,5,OK
85,2.1098351648351645,122.06868131868131,122.1543956043956,122.34615384615384,122.29065934065933,3,OK
86,2.0765760869565217,121.56630434782609,121.67228260869565,121.8592391304348,121.82336956521739,5,OK
87,2.1094505494505493,122.07142857142857,122.14010989010988,122.33736263736265,122.28571428571429,14,OK
88,2.0765934065934064,121.57142857142857,121.67307692307692,121.85604395604395,121.81593406593407,5,OK
89,2.076923076923077,121.5934065934066,121.65879120879121,121.85659340659342,121.81153846153846,5,OK
90,2.0765934065934064,121.60274725274725,121.67747252747252,121.8587912087912,121.81648351648352,5,OK
91,2.1093442622950818,122.01366120218579,122.14371584699452,122.348087431694,122.28306010928961,13,OK
92,2.1095604395604397,122.01043956043956,122.13021978021979,122.34175824175824,122.29285714285714,13,OK
93,2.0765384615384614,121.55274725274724,121.63186813186813,121.82142857142857,121.78901098901098,5,OK
94,2.076703296703297,121.56703296703297,121.64890109890109,121.83736263736265,121.79615384615383,5,OK
95,2.0767759562841532,121.56885245901638,121.62841530054645,121.82677595628415,121.79071038251367,5,OK
96,2.0765217391304347,121.56304347826087,121.6375,121.82989130434783,121.79239130434782,5,OK
97,2.1096153846153847,122.06868131868131,122.16703296703298,122.35219780219781,122.32692307692308,3,OK
98,2.1092857142857144,122.03241758241757,122.1368131868132,122.34725274725275,122.30384615384615,15,OK
99,2.1093956043956044,122.06483516483516,122.13901098901098,122.35164835164835,122.3120879120879,16,OK
100,2.1093956043956044,122.08241758241758,122.17307692307692,122.35329670329669,122.30824175824175,17,OK
101,2.1093406593406594,122.06153846153846,122.16208791208791,122.35824175824176,122.3087912087912,17,OK
102,,,,,,1,Maintenance
103,2.0761290322580646,121.48870967741935,121.62258064516128,121.79838709677419,121.76612903225806,12,OK
104,2.097142857142857,121.74285714285715,121.77142857142857,121.95714285714287,121.95714285714287,17,FAILED
105,,,,,,1,Maintenance
106,2.076315789473684,121.31228070175439,121.48771929824562,121.68245614035087,121.67894736842105,12,FAILED
107,,,,,,1,Maintenance
108,2.076935483870968,121.43225806451613,121.60806451612903,121.77903225806452,121.76774193548387,12,OK
109,2.1091803278688523,122.01857923497269,122.09289617486338,122.28251366120219,122.28087431693987,17,OK
110,2.1,121.73333333333333,121.83333333333333,121.96666666666665,121.96666666666665,17,FAILED
111,,,,,,1,Maintenance
112,2.076451612903226,121.4241935483871,121.61935483870967,121.78548387096774,121.77258064516128,12,OK
113,2.1096703296703296,121.97912087912088,122.09120879120879,122.28791208791208,122.28791208791208,17,OK
114,,,,,,1,Maintenance
115,2.0766129032258065,121.43387096774194,121.59677419354838,121.77741935483871,121.76935483870967,12,OK
116,,,,,,1,Maintenance
117,2.076451612903226,121.43225806451613,121.60645161290321,121.77741935483871,121.76935483870967,12,OK
118,2.1096153846153847,121.9912087912088,122.09505494505494,122.28736263736263,122.28571428571429,17,OK
119,2.1,121.7,121.85,122.0,122.0,17,FAILED
120,2.1,121.7,121.85,122.0,121.975,17,FAILED
121,2.0763934426229507,121.5262295081967,121.64590163934426,121.84426229508196,121.82295081967213,11,OK
122,2.1096703296703296,122.02087912087912,122.1423076923077,122.34065934065934,122.3076923076923,17,OK
123,2.1,121.74000000000001,121.85999999999999,122.04,122.02000000000001,17,FAILED
124,2.1095604395604397,122.03571428571429,122.16593406593407,122.33791208791209,122.32252747252748,17,OK
125,2.1096153846153847,122.03846153846153,122.13901098901098,122.33846153846153,122.31648351648352,17,OK
126,2.1096153846153847,122.03296703296704,122.12637362637362,122.32967032967034,122.30329670329671,17,OK
127,,,,,,1,Maintenance
128,2.076290322580645,121.48548387096774,121.62741935483871,121.8225806451613,121.79516129032258,12,OK
129,,,,,,1,Maintenance
130,2.075967741935484,121.48064516129033,121.62258064516129,121.79516129032258,121.77580645161291,12,OK
131,2.1095604395604397,122.04505494505494,122.13076923076923,122.3478021978022,122.30494505494505,17,OK
132,0.1509090909090909,54.190909090909095,77.15454545454546,75.4,72.95454545454545,17,FAILED
133,,,,,,1,Maintenance
134,,,,,,1,Maintenance
135,2.0768711656441714,121.6,121.68282208588957,92.70552147239263,121.85950920245398,12,FAILED
136,,,,,,1,Maintenance
137,2.072222222222222,121.33333333333333,121.57777777777778,121.52222222222223,121.60000000000001,11,FAILED
138,,,,,,1,Maintenance
139,2.1095054945054947,122.06703296703297,122.28626373626373,122.27472527472527,122.29395604395604,17,OK
140,2.106666666666667,121.76666666666667,122.05,122.03333333333335,122.10000000000001,3,FAILED
141,2.10375,121.75,122.0125,122.0125,122.075,3,FAILED
142,2.108846153846154,122.0521978021978,122.2978021978022,122.27692307692307,122.31043956043956,3,OK
143,2.1094505494505493,122.04505494505494,122.30494505494505,122.28296703296704,122.32142857142857,3,OK
144,2.075,121.325,121.9625,121.625,121.625,5,FAILED
145,2.097142857142857,121.75714285714285,121.95714285714287,121.91428571428571,122.01428571428572,17,FAILED
146,,,,,,1,Maintenance
147,2.068888888888889,121.28888888888888,121.88888888888889,121.4888888888889,121.54444444444445,11,FAILED
148,2.076311475409836,121.56967213114754,122.09262295081966,121.95081967213115,121.99262295081968,11,OK
149,2.076065573770492,121.59918032786885,121.93606557377049,121.84918032786885,121.8688524590164,11,OK
150,2.109230769230769,122.13461538461539,122.28846153846153,122.27637362637363,122.32637362637364,17,OK
151,,,,,,1,Maintenance
152,,,,,,1,Maintenance
153,2.076774193548387,121.53387096774193,121.79032258064517,121.74677419354839,121.78870967741935,12,OK
154,2.0760483870967743,121.56693548387096,121.79435483870968,121.76129032258065,121.84758064516129,11,OK
155,2.1087096774193546,122.02741935483871,122.3016129032258,122.22419354838709,122.26451612903226,12,OK
156,2.1083870967741936,122.0241935483871,122.24516129032257,122.22741935483872,122.26451612903226,12,OK
157,2.108548387096774,122.01774193548387,122.24354838709678,122.22419354838709,122.25,12,OK
158,2.12,121.2,121.6,121.6,121.7,11,FAILED
159,2.102,121.8,122.0,121.97,122.02000000000001,11,FAILED
160,2.0999999999999996,121.77777777777777,122.0,121.96666666666667,122.02222222222223,11,FAILED
161,2.109186991869919,122.069918699187,122.28536585365853,122.26666666666667,122.30650406504066,11,OK
162,2.105,121.8,122.025,122.0,122.025,5,FAILED
163,,,,,,2,Emergency Failure
164,,,,,,2,Emergency Failure
165,,,,,,2,Maintenance
166,2.109508196721311,122.10109289617486,122.32295081967213,122.27978142076503,122.33497267759563,5,OK
167,,,,,,1,Maintenance
168,2.1087096774193546,122.04677419354839,122.26129032258065,122.22741935483872,122.26774193548388,12,OK
169,2.1094505494505493,122.0978021978022,122.30329670329671,122.27747252747253,122.31923076923076,5,OK
170,2.108406593406593,122.08736263736263,122.3,122.27472527472527,122.3120879120879,5,OK
171,2.1082417582417583,122.08351648351649,122.29725274725274,122.27142857142859,122.31043956043956,5,OK
172,2.1090109890109887,122.07912087912086,122.27967032967032,122.26978021978022,122.28736263736263,17,OK
173,2.108901098901099,122.07802197802198,122.27802197802197,122.26978021978022,122.29560439560439,17,OK
174,2.1090109890109887,122.07747252747252,122.27637362637363,122.27362637362637,122.29615384615386,17,OK
175,,,,,,1,Maintenance
176,2.1079032258064516,122.0258064516129,122.30483870967741,122.25322580645161,122.27903225806452,12,OK
177,2.1074175824175825,122.07142857142857,122.25989010989011,122.25604395604395,122.27362637362637,17,OK
178,2.1090659340659337,122.09670329670328,122.27582417582418,122.27252747252747,122.29725274725274,17,OK
179,2.109120879120879,122.09945054945054,122.27417582417581,122.27252747252747,122.28846153846153,17,OK
180,2.1090659340659337,122.07472527472527,122.28626373626373,122.27417582417581,122.2978021978022,17,OK
181,2.109175824175824,122.07802197802198,122.29010989010989,122.27417582417581,122.31043956043956,17,OK
182,2.109071038251366,122.07486338797814,122.2775956284153,122.27431693989071,122.30382513661202,17,OK
183,,,,,,1,Maintenance
184,2.1074193548387097,122.02741935483871,122.28064516129032,122.24354838709678,122.2741935483871,12,OK
185,2.109071038251366,122.07540983606557,122.3016393442623,122.27540983606556,122.31475409836065,17,OK
186,2.109175824175824,122.07417582417582,122.28736263736263,122.27252747252747,122.31373626373626,17,OK
187,2.109230769230769,122.07692307692308,122.28846153846153,122.27637362637363,122.30989010989012,17,OK
188,2.109175824175824,122.07362637362637,122.28351648351648,122.26813186813186,122.28461538461538,17,OK
189,2.1095054945054947,122.02252747252747,122.28186813186812,122.26978021978022,122.28516483516482,17,OK
190,2.1094535519125683,122.01803278688524,122.28196721311474,122.27103825136611,122.28469945355191,17,OK
191,,,,,,1,Maintenance
192,2.11,121.80000000000001,122.09032258064515,122.05483870967741,122.08387096774193,12,OK
193,2.1092857142857144,122.04340659340659,122.28186813186812,122.26758241758242,122.28241758241757,17,OK
194,2.109120879120879,122.04505494505494,122.28076923076922,122.26593406593408,122.28571428571429,17,OK
195,2.1,121.74000000000001,121.97999999999999,121.96,121.97999999999999,17,FAILED
196,,,,,,2,Emergency Failure
197,,,,,,2,Emergency Failure
198,,,,,,2,Emergency Failure
199,,,,,,2,Emergency Failure
200,,,,,,2,Emergency Failure
201,,,,,,2,Emergency Failure
202,,,,,,2,Maintenance
203,,,,,,2,Emergency Failure
204,,,,,,2,Emergency Failure
205,,,,,,2,Emergency Failure
206,,,,,,2,Maintenance
207,,,,,,2,Emergency Failure
208,,,,,,2,Maintenance
209,,,,,,2,Maintenance
210,,,,,,1,Maintenance
211,2.1083870967741936,121.99838709677418,122.28225806451613,122.24032258064516,122.28870967741935,12,OK
212,2.1,121.6,121.9,121.9,122.0,17,FAILED
213,,,,,,1,Emergency Failure
214,,,,,,2,Maintenance
215,,,,,,1,Maintenance
216,2.1086885245901636,122.03934426229507,122.30081967213115,122.26803278688524,122.31147540983606,11,OK
217,2.1,121.7,121.97999999999999,121.96,122.0,17,FAILED
218,,,,,,1,Maintenance
219,2.108064516129032,121.98548387096774,122.27580645161291,122.23548387096774,122.28709677419356,12,OK
220,2.1,121.75714285714285,121.95714285714287,121.95714285714287,122.01428571428572,17,FAILED
221,2.1093406593406594,122.0467032967033,122.27967032967032,122.26758241758242,122.28461538461538,17,OK
222,2.1092857142857144,122.06043956043956,122.28131868131868,122.26648351648352,122.28461538461538,17,OK
223,2.1092857142857144,122.06373626373626,122.28241758241757,122.27417582417581,122.28626373626373,17,OK
224,,,,,,1,Maintenance
225,2.108064516129032,122.00967741935484,122.26290322580645,122.24354838709678,122.28064516129032,12,OK
226,2.0768013468013464,121.5993265993266,121.80202020202019,121.77441077441077,121.81582491582492,8,FAILED
227,2.0776785714285713,121.47857142857143,121.80892857142858,121.77678571428571,121.80357142857143,8,FAILED
228,2.1093406593406594,122.05714285714285,122.28241758241757,122.27087912087912,122.28296703296704,17,OK
229,2.1,121.75714285714285,122.01428571428572,121.95714285714287,122.02857142857144,17,FAILED
230,,,,,,2,Maintenance
231,,,,,,1,Maintenance
232,2.109032258064516,122.02903225806452,122.2741935483871,122.24838709677418,122.29193548387097,12,OK
233,2.1,121.75,121.96666666666665,121.96666666666665,122.01666666666667,17,FAILED
234,2.105,121.8,122.0875,122.025,122.075,11,FAILED
235,2.1081967213114754,122.02213114754097,122.3,122.27704918032786,122.30901639344263,11,OK
236,,,,,,1,Maintenance
237,2.1083870967741936,121.9758064516129,122.25483870967743,122.24516129032257,122.21129032258065,12,OK
238,2.109175824175824,122.04450549450549,122.27802197802197,122.26758241758242,122.24175824175825,17,OK
239,,,,,,2,Maintenance
240,,,,,,1,Maintenance
241,2.108225806451613,122.01774193548387,122.28548387096774,122.25161290322582,122.23709677419355,12,OK
242,2.109120879120879,122.06263736263735,122.3076923076923,122.27472527472527,122.26923076923077,17,OK
243,,,,,,2,Maintenance
244,,,,,,1,Maintenance
245,2.1088709677419355,122.0,122.27903225806452,122.24193548387096,122.22258064516129,12,OK
246,2.109230769230769,122.06813186813186,122.28076923076922,122.2686813186813,122.24065934065933,17,OK
247,2.109230769230769,122.06703296703297,122.28021978021978,122.27362637362637,122.25549450549451,17,OK
248,,,,,,2,Maintenance
249,,,,,,1,Maintenance
250,2.1087096774193546,122.02258064516128,122.26612903225806,122.24193548387096,122.22419354838709,12,OK
251,2.1093406593406594,122.00769230769231,122.28296703296704,122.27417582417581,122.23846153846155,17,OK
252,2.1095054945054947,122.00494505494507,122.28351648351648,122.27582417582418,122.23846153846155,17,OK
253,2.1092857142857144,121.9857142857143,122.28186813186812,122.27362637362637,122.2412087912088,17,OK
254,2.1095054945054947,121.98846153846155,122.28461538461538,122.27912087912088,122.24505494505493,17,OK
255,2.1087096774193546,121.98548387096774,122.26612903225806,122.24032258064516,122.2258064516129,12,OK
256,,,,,,1,Maintenance
257,2.1088709677419355,122.03225806451613,122.28064516129032,122.23709677419355,122.23064516129033,12,OK
258,2.109032258064516,121.97096774193548,122.2709677419355,122.24677419354839,122.23709677419355,12,OK
259,2.1083870967741936,121.99193548387096,122.2741935483871,122.23870967741935,122.23225806451612,12,OK
260,2.1087096774193546,122.01451612903226,122.27258064516128,122.23870967741935,122.22258064516129,12,OK
261,2.1094535519125683,121.99453551912568,122.30273224043717,122.27431693989071,122.25245901639344,17,OK
262,,,,,,1,Maintenance
263,2.108548387096774,122.01935483870967,122.27258064516128,122.23548387096774,122.23064516129033,12,OK
264,2.109508196721311,121.98907103825137,122.2863387978142,122.27377049180328,122.23770491803279,17,OK
265,2.108548387096774,122.01612903225806,122.27903225806452,122.24193548387096,122.23548387096774,12,OK
266,2.1092857142857144,122.0423076923077,122.28351648351648,122.27142857142856,122.25219780219781,14,OK
267,2.1095604395604397,121.9857142857143,122.28571428571429,122.27637362637363,122.24010989010989,14,OK
268,2.108548387096774,122.02258064516128,122.25645161290322,122.24193548387096,122.2258064516129,12,OK
269,2.0766666666666667,121.59333333333333,121.81555555555555,121.8,121.78666666666666,8,FAILED
270,2.077213114754098,121.60409836065573,121.82540983606557,121.8,121.78524590163934,8,FAILED
271,2.0767582417582418,121.59285714285713,121.80714285714286,121.79945054945055,121.7824175824176,8,OK
272,,,,,,2,Maintenance
273,,,,,,1,Maintenance
274,2.1083870967741936,122.05322580645162,122.25322580645161,122.24193548387096,122.23387096774194,12,OK
275,2.1093956043956044,122.04175824175823,122.28571428571429,122.27582417582418,122.26153846153845,17,OK
276,2.109175824175824,122.06758241758241,122.31428571428572,122.28021978021978,122.27142857142856,17,OK
277,2.1094505494505493,122.06318681318682,122.30274725274724,122.27527472527471,122.26648351648352,17,OK
278,,,,,,1,Maintenance
279,2.1108064516129033,122.06129032258065,122.29838709677419,122.28548387096774,122.26935483870967,12,OK
280,2.108548387096774,122.05322580645162,122.23870967741935,122.23870967741935,122.22258064516129,12,OK
281,2.1081147540983607,122.08360655737704,122.2811475409836,122.25655737704918,122.24426229508197,11,OK
282,2.0766483516483514,121.58626373626375,121.84670329670331,121.78681318681319,121.78351648351648,8,OK
283,2.108064516129032,122.05645161290323,122.25806451612904,122.24354838709678,122.22741935483872,12,OK
284,2.1095081967213116,122.07049180327868,122.30573770491803,122.27295081967212,122.26803278688524,11,OK
285,2.1093406593406594,122.08076923076923,122.27692307692307,122.27967032967032,122.25219780219781,17,OK
286,,,,,,1,Maintenance
287,2.1095054945054947,122.04725274725274,122.2923076923077,122.27417582417581,122.25989010989011,17,OK
288,2.0766483516483514,121.52087912087912,121.83021978021979,121.84285714285716,121.79285714285714,8,OK
289,,,,,,2,Maintenance
290,,,,,,1,Maintenance
291,2.1093548387096774,122.05,122.27580645161291,122.25322580645161,122.24677419354839,12,OK
292,2.1095604395604397,122.07087912087911,122.31703296703297,122.28351648351648,122.28021978021978,17,OK
293,2.1096703296703296,122.02307692307693,122.28791208791208,122.28571428571429,122.27967032967032,17,OK
294,2.1094262295081965,122.04262295081966,122.4860655737705,122.42540983606557,122.39508196721312,11,OK
295,2.1095604395604397,122.02472527472527,122.28406593406594,122.28296703296704,122.27967032967032,17,OK
296,1.4266666666666667,72.43333333333334,101.14999999999999,104.75,105.45,11,FAILED
297,2.1095901639344263,122.03360655737706,122.60081967213114,122.4844262295082,122.45737704918034,11,OK
298,2.1093956043956044,122.02692307692308,122.28131868131868,122.27692307692307,122.26703296703296,17,OK
299,,,,,,1,Maintenance
300,2.1091935483870965,122.01129032258065,122.24516129032257,122.25161290322582,122.23709677419355,12,OK
301,2.1091935483870965,122.03870967741935,122.24354838709677,122.24193548387096,122.23870967741935,12,OK
302,2.108548387096774,122.02258064516128,122.22419354838709,122.22419354838709,122.21935483870968,12,OK
303,2.1093956043956044,122.06978021978023,122.2923076923077,122.27747252747253,122.2686813186813,17,OK
304,2.109230769230769,122.06648351648352,122.27417582417581,122.27692307692307,122.26758241758242,17,OK
305,2.109175824175824,122.06593406593407,122.27747252747253,122.27582417582418,122.26483516483516,17,OK
306,2.1094505494505493,122.06593406593407,122.27417582417581,122.27857142857144,122.26868131868133,17,OK
307,,,,,,2,Maintenance
308,,,,,,1,Maintenance
309,2.1093548387096774,121.9758064516129,122.24032258064516,122.23870967741935,122.22419354838709,12,OK
310,2.1094505494505493,122.08351648351649,122.27362637362637,122.27912087912088,122.2686813186813,17,OK
311,2.1093956043956044,122.06758241758241,122.27417582417581,122.27802197802197,122.26758241758242,17,OK
312,2.1093406593406594,122.03351648351648,122.27417582417581,122.27802197802197,122.27142857142856,17,OK
313,2.1093442622950818,122.0535519125683,122.28415300546447,122.28087431693987,122.27267759562841,17,OK
314,2.1093406593406594,122.0554945054945,122.27857142857144,122.27967032967032,122.27032967032967,17,OK
315,2.1096153846153847,122.04395604395604,122.27912087912088,122.27967032967032,122.27527472527471,17,OK
316,,,,,,2,Maintenance
317,2.1091935483870965,121.98548387096774,122.25,122.24516129032257,122.22258064516129,12,OK
318,2.1094505494505493,122.04450549450549,122.28461538461538,122.27967032967032,122.27252747252747,17,OK
319,2.1093956043956044,122.02307692307693,122.27472527472527,122.27527472527471,122.26923076923077,17,OK
320,2.1092857142857144,122.04395604395604,122.27417582417581,122.27527472527471,122.26593406593405,17,OK
321,,,,,,2,Maintenance
322,,,,,,1,Maintenance
323,2.109032258064516,122.00322580645161,122.24354838709677,122.24032258064516,122.22419354838709,12,OK
324,2.0765934065934064,121.59065934065934,121.77637362637363,121.77692307692307,121.77472527472527,8,OK
325,2.109230769230769,122.05164835164834,122.27252747252747,122.27802197802197,122.27362637362637,17,OK
326,2.1154395604395604,122.14065934065933,122.40384615384616,122.3912087912088,122.38791208791208,17,OK
327,2.109230769230769,122.06868131868131,122.29120879120879,122.27747252747253,122.26978021978022,17,OK
328,2.1093956043956044,122.03571428571429,122.27087912087912,122.27527472527471,122.26153846153845,17,OK
329,2.1093956043956044,122.0478021978022,122.27307692307693,122.27692307692307,122.26758241758242,17,OK
330,2.1094505494505493,122.04505494505494,122.27252747252747,122.27802197802197,122.26813186813186,17,OK
331,,,,,,2,Maintenance
332,,,,,,1,Maintenance
333,2.109032258064516,122.00161290322582,122.23870967741935,122.2290322580645,122.22096774193548,12,OK
334,2.0766483516483514,121.57802197802198,121.77802197802197,121.77472527472527,121.76868131868133,8,OK
335,2.1093406593406594,122.03516483516482,122.27197802197803,122.27637362637363,122.26703296703296,17,OK
336,2.1092857142857144,122.0554945054945,122.27032967032967,122.27692307692307,122.26593406593405,17,OK
337,2.109120879120879,122.04395604395604,122.27307692307693,122.27527472527471,122.26648351648352,17,OK
338,,,,,,2,Maintenance
339,,,,,,1,Maintenance
340,2.1087096774193546,122.04677419354839,122.24032258064516,122.24032258064516,122.2290322580645,12,OK
341,2.1095604395604397,122.07197802197801,122.29010989010989,122.28406593406594,122.27857142857144,17,OK
342,2.1095604395604397,122.04835164835164,122.27912087912088,122.28241758241757,122.27087912087912,17,OK
343,2.1094505494505493,122.04725274725274,122.27527472527471,122.27582417582418,122.26813186813186,17,OK
344,,,,,,2,Maintenance
345,,,,,,1,Maintenance
346,2.109032258064516,122.04032258064517,122.26129032258065,122.26451612903226,122.25,12,OK
347,2.11,121.7,121.975,121.975,121.975,11,FAILED
348,2.108780487804878,122.04227642276422,122.50975609756098,122.58373983739838,122.5780487804878,11,OK
349,2.1095901639344263,122.05409836065574,122.27213114754097,122.27459016393442,122.26885245901639,11,OK
350,,,,,,2,Maintenance
351,,,,,,1,Maintenance
352,2.1084126984126983,122.04285714285714,122.24603174603175,122.24920634920635,122.23333333333333,12,OK
353,2.109175824175824,122.10329670329669,122.28131868131868,122.27692307692307,122.26978021978022,17,OK
354,2.1096703296703296,122.07912087912086,122.28626373626373,122.28791208791208,122.28296703296704,17,OK
355,,,,,,2,Maintenance
356,,,,,,1,Maintenance
357,2.1083870967741936,122.03064516129032,122.25,122.24032258064516,122.23387096774194,12,OK
358,2.1097802197802196,122.08681318681319,122.28901098901098,122.28516483516482,122.28186813186812,17,OK
359,2.108695652173913,122.0659420289855,122.27246376811593,122.26811594202898,122.25797101449274,17,FAILED
360,2.1095054945054943,122.00604395604395,122.27857142857144,122.28131868131868,122.27032967032967,17,OK
361,2.0764285714285715,121.55329670329671,121.77362637362637,121.77362637362637,121.75604395604395,8,OK
362,,,,,,2,Maintenance
363,,,,,,1,Maintenance
364,2.109032258064516,121.95645161290322,122.25,122.24516129032257,122.23548387096774,12,OK
