DataLabel,TE1,TE2,TE3,TE4,Program Number,Batch Status
437,122.07857142857142,122.27802197802197,122.27692307692307,122.27197802197803,17,OK
438,122.07912087912086,122.27967032967034,122.28076923076922,122.27197802197803,17,OK
439,122.07857142857142,122.27362637362637,122.27637362637363,122.27032967032967,17,OK
440,122.07637362637361,122.27142857142856,122.27692307692307,122.27087912087912,17,OK
441,122.07747252747252,122.26978021978022,122.27527472527471,122.26758241758242,17,OK
442,122.07472527472527,122.27417582417581,122.27912087912088,122.27252747252747,16,OK
443,,,,,2,Maintenance
444,,,,,1,Maintenance
445,120.85284552845528,121.07073170731708,121.05934959349592,121.05447154471545,12,OK
446,122.0516129032258,122.23870967741935,122.24032258064516,122.24193548387096,12,OK
447,122.07747252747252,122.27197802197803,122.27582417582418,122.26978021978022,17,OK
448,122.07857142857142,122.27197802197803,122.27637362637363,122.2653846153846,17,OK
449,122.06043956043956,122.27527472527471,122.27857142857144,122.27252747252747,17,OK
450,122.07142857142857,122.27197802197803,122.27582417582418,122.27142857142856,17,OK
451,122.08406593406593,122.27802197802197,122.27912087912088,122.27527472527471,17,OK
452,122.08406593406593,122.27307692307693,122.27747252747253,122.27032967032967,17,OK
453,109.62465208747514,117.34075546719683,116.8868787276342,117.71908548707754,16,FAILED
454,122.03351648351648,122.27142857142856,122.27582417582418,122.26318681318682,16,OK
455,,,,,1,Maintenance
456,122.04354838709678,122.24354838709678,122.24677419354839,122.24193548387096,12,OK
457,122.07802197802198,122.27142857142856,122.27472527472527,122.26923076923077,17,OK
458,122.07967032967034,122.27307692307693,122.27307692307693,122.2686813186813,17,OK
459,122.07527472527472,122.27142857142856,122.27582417582418,122.26978021978022,17,OK
460,122.08351648351649,122.27307692307693,122.27692307692307,122.26923076923077,17,OK
461,122.07637362637361,122.26923076923077,122.27472527472527,122.27087912087912,17,OK
462,122.07637362637361,122.27142857142856,122.27582417582418,122.27032967032967,17,OK
463,121.40879120879121,121.58351648351649,121.58846153846153,121.58351648351649,8,OK
464,,,,,2,Maintenance
465,,,,,1,Maintenance
466,122.03548387096774,122.24677419354839,122.24677419354839,122.23387096774194,12,OK
467,122.07857142857142,122.27087912087912,122.27692307692307,122.27197802197803,17,OK
468,122.07857142857142,122.26813186813186,122.27582417582418,122.26648351648352,17,OK
469,122.07322404371584,122.2775956284153,122.28142076502732,122.27049180327869,17,OK
470,,,,,2,Maintenance
471,,,,,1,Maintenance
472,122.03548387096774,122.24354838709677,122.24193548387096,122.23548387096774,12,OK
473,122.03516483516482,122.27692307692307,122.27967032967032,122.27307692307693,16,OK
474,122.05659340659341,122.27472527472527,122.28076923076922,122.27417582417581,17,OK
475,,,,,1,Maintenance
476,122.04193548387096,122.26612903225806,122.25967741935483,122.25161290322582,12,OK
477,122.07747252747252,122.28736263736263,122.27747252747253,122.27527472527471,17,OK
478,122.07857142857142,122.27197802197803,122.27582417582418,122.27032967032967,17,OK
479,122.07692307692308,122.27637362637363,122.27692307692307,122.27142857142856,17,OK
480,120.40223880597014,120.63059701492537,120.59850746268656,120.6141791044776,8,OK
481,122.06263736263735,122.27472527472527,122.27857142857144,122.27307692307693,16,OK
482,,,,,2,Maintenance
483,,,,,1,Maintenance
484,121.96935483870968,122.26129032258065,122.25483870967743,122.25,12,OK
485,121.3879120879121,121.60000000000001,121.59010989010987,121.58956043956043,8,OK
486,121.39175824175824,121.60714285714286,121.58791208791209,121.58681318681319,8,OK
487,121.38956043956044,121.58846153846153,121.58901098901099,121.58846153846153,8,OK
488,121.41043956043957,121.59230769230768,121.58736263736263,121.58571428571427,8,OK
489,,,,,2,Maintenance
490,,,,,1,Maintenance
491,122.03387096774193,122.25483870967743,122.25322580645161,122.24838709677418,12,OK
492,121.7,121.90000000000002,121.90000000000002,121.90000000000002,16,FAILED
493,121.7,121.9,121.975,121.975,16,FAILED
494,122.04340659340659,122.28296703296704,122.28461538461538,122.28131868131868,16,OK
495,121.825,121.975,121.9875,121.9875,11,FAILED
496,122.02131147540985,122.26885245901639,122.26885245901639,122.2639344262295,11,OK
497,122.03296703296704,122.27857142857144,122.28406593406594,122.27637362637363,16,OK
498,121.9758064516129,122.25161290322582,122.24516129032257,122.24354838709678,12,OK
499,122.03571428571429,122.27967032967032,122.27857142857144,122.27747252747253,16,OK
500,122.02692307692308,122.28241758241757,122.28076923076922,122.27802197802197,16,OK
501,121.98956043956044,122.28076923076922,122.28131868131868,122.27967032967032,16,OK
502,121.98870967741935,122.25645161290322,122.24838709677418,122.25,12,OK
503,122.04835164835164,122.28516483516482,122.28296703296704,122.27912087912088,16,OK
504,,,,,1,Maintenance
505,122.0015873015873,122.27460317460317,122.25079365079365,122.24761904761905,12,OK
506,122.04945054945055,122.29120879120879,122.28406593406594,122.28406593406594,16,OK
507,121.96612903225805,122.25483870967743,122.24838709677418,122.24838709677418,12,OK
508,121.31155778894473,121.64170854271357,121.50251256281408,121.66180904522614,8,OK
509,121.41703296703298,121.67307692307692,121.59835164835164,121.689010989011,8,OK
510,122.06703296703297,122.29505494505494,122.27967032967032,122.28021978021978,16,OK
511,,,,,2,Maintenance
512,,,,,1,Maintenance
513,122.05967741935484,122.25645161290322,122.24516129032257,122.24838709677418,12,OK
514,122.05645161290323,122.23387096774194,122.23387096774194,122.23225806451612,12,OK
515,122.0209677419355,122.24838709677418,122.24838709677418,122.24193548387096,12,OK
516,122.06318681318682,122.27692307692307,122.27637362637363,122.27472527472527,17,OK
517,122.07252747252748,122.28791208791209,122.27637362637363,122.27252747252747,17,OK
518,122.04725274725274,122.28021978021978,122.27967032967032,122.27582417582418,17,OK
519,122.07142857142857,122.27692307692307,122.27692307692307,122.27802197802197,16,OK
520,122.07087912087911,122.27967032967032,122.27857142857144,122.27912087912088,16,OK
521,,,,,2,Maintenance
522,,,,,1,Maintenance
523,121.98387096774194,122.25483870967743,122.25161290322582,122.24838709677418,12,OK
524,122.07417582417582,122.29285714285714,122.28186813186812,122.27747252747253,17,OK
525,122.06703296703297,122.28131868131868,122.27692307692307,122.27142857142856,17,OK
526,122.07637362637361,122.27692307692307,122.27472527472527,122.27307692307693,17,OK
527,122.07472527472527,122.29120879120879,122.28021978021978,122.27692307692307,16,OK
528,,,,,2,Maintenance
529,,,,,1,Maintenance
530,122.03064516129032,122.24838709677418,122.23870967741935,122.25,12,OK
531,122.07032967032967,122.29450549450549,122.28021978021978,122.28021978021978,16,OK
532,122.06868131868131,122.30934065934065,122.27967032967032,122.27637362637363,16,OK
533,,,,,2,Maintenance
534,,,,,1,Maintenance
535,122.02741935483871,122.24838709677418,122.24193548387096,122.23548387096774,12,OK
536,122.08351648351649,122.29835164835164,122.27912087912088,122.27747252747253,17,OK
537,122.07527472527472,122.27912087912088,122.27142857142856,122.26813186813186,17,OK
538,122.06978021978023,122.27747252747253,122.27032967032967,122.27142857142856,17,OK
539,122.07417582417582,122.28406593406594,122.27417582417581,122.27197802197803,17,OK
540,,,,,2,Maintenance
541,,,,,1,Maintenance
542,121.98064516129033,122.25161290322582,122.24193548387096,122.25,12,OK
543,122.0587912087912,122.29010989010989,122.27637362637363,122.27802197802197,17,OK
544,122.06813186813186,122.28461538461538,122.27417582417581,122.27692307692307,17,OK
545,122.01868131868133,122.28406593406594,122.28076923076922,122.27637362637363,16,OK
546,122.07142857142857,122.28516483516485,122.27747252747253,122.27307692307693,16,OK
547,,,,,2,Maintenance
548,,,,,1,Maintenance
549,122.06290322580645,122.19516129032259,122.27580645161291,122.28387096774193,12,OK
550,121.80000000000001,121.89999999999999,122.0,122.0,11,FAILED
551,122.06475409836065,122.26475409836065,122.25819672131148,122.25983606557377,11,OK
552,122.06373626373626,122.27912087912088,122.27087912087912,122.27087912087912,16,OK
553,122.03791208791208,122.28186813186812,122.27802197802197,122.27527472527471,16,OK
554,121.99516129032257,122.21129032258065,122.25161290322579,122.25806451612904,12,OK
555,121.46318681318681,121.6010989010989,121.58516483516483,121.58791208791209,8,OK
556,122.03548387096774,122.24032258064516,122.24032258064516,122.24677419354839,12,OK
557,122.08461538461538,122.29615384615386,122.28681318681319,122.28736263736263,16,OK
558,122.08021978021978,122.29010989010989,122.27912087912088,122.27802197802197,16,OK
559,122.00967741935483,122.25,122.24032258064516,122.24838709677418,12,OK
560,122.04505494505494,122.29285714285714,122.27857142857144,122.28241758241757,16,OK
561,122.00967741935483,122.25483870967743,122.24354838709678,122.25322580645161,12,OK
562,122.07032967032967,122.28626373626373,122.27692307692307,122.27912087912088,16,OK
563,122.07747252747252,122.28186813186812,122.27967032967032,122.27967032967032,16,OK
564,122.05,122.26129032258065,122.25483870967743,122.26451612903226,12,OK
565,122.04835164835164,122.2978021978022,122.28296703296704,122.28131868131868,16,OK
566,122.08021978021978,122.2923076923077,122.28021978021978,122.28186813186812,16,OK
567,,,,,1,Maintenance
568,122.03709677419356,122.26290322580645,122.25161290322582,122.25322580645161,12,OK
569,122.05956284153004,122.2983606557377,122.28142076502732,122.28142076502732,16,OK
570,122.01451612903226,122.26129032258065,122.25806451612904,122.25645161290322,12,OK
571,121.41263736263737,121.60714285714286,121.58571428571427,121.58956043956043,8,OK
572,122.06923076923076,122.28626373626373,122.28406593406594,122.28516483516482,16,OK
573,122.02903225806452,122.25967741935483,122.24677419354839,122.24838709677418,12,OK
574,122.07472527472527,122.28736263736263,122.28021978021978,122.28076923076922,16,OK
575,122.05274725274724,122.2967032967033,122.28571428571429,122.28516483516482,16,OK
576,121.97419354838709,122.25483870967743,122.24838709677418,122.25161290322579,12,OK
577,122.05274725274724,122.28571428571429,122.28076923076922,122.28076923076922,16,OK
578,122.01451612903226,122.25967741935483,122.24193548387096,122.25,12,OK
579,120.13387096774194,120.63096774193548,120.63612903225805,120.58548387096774,16,OK
580,122.07802197802198,122.28131868131868,122.27637362637363,122.27857142857144,16,OK
581,122.05659340659341,122.27197802197803,122.27087912087912,122.27527472527471,17,OK
582,121.9790322580645,122.25645161290322,122.24354838709678,122.25,12,OK
583,122.03956043956045,122.28406593406594,122.27967032967032,122.28241758241757,16,OK
584,120.06869565217391,121.56043478260868,121.58826086956522,121.58043478260869,17,OK
585,122.07802197802198,122.28681318681319,122.27472527472527,122.27692307692307,17,OK
586,122.07142857142857,122.27362637362637,122.27252747252747,122.27417582417581,16,OK
587,122.07362637362637,122.27802197802197,122.27912087912088,122.27967032967032,16,OK
588,122.01774193548387,122.20967741935483,122.20322580645161,122.21451612903226,12,OK
589,122.13351648351647,122.27857142857144,122.27802197802197,122.27802197802197,17,OK
590,122.10494505494505,122.32802197802198,122.27582417582418,122.28406593406594,16,OK
591,,,,,1,Maintenance
592,122.01451612903226,122.25967741935484,122.24032258064516,122.24677419354839,12,OK
593,122.07307692307693,122.28681318681319,122.27527472527471,122.27747252747253,16,OK
594,122.01935483870967,122.25967741935483,122.24677419354839,122.25161290322582,12,OK
595,121.44505494505495,121.60824175824176,121.58571428571427,121.59010989010987,8,OK
596,122.07472527472527,122.28791208791209,122.27472527472527,122.27912087912088,16,OK
597,122.01373626373626,122.28186813186812,122.26923076923077,122.27802197802197,16,OK
598,122.12142857142857,122.29560439560439,122.27417582417581,122.27802197802197,17,OK
599,122.15384615384616,122.28626373626373,122.27637362637363,122.27967032967032,17,OK
600,122.01612903225806,122.25645161290322,122.24516129032257,122.25806451612904,12,OK
601,122.10714285714286,122.29615384615386,122.27582417582418,122.28241758241757,16,OK
602,122.08241758241758,122.29560439560439,122.27747252747253,122.28186813186812,16,OK
603,122.0620879120879,122.31043956043956,122.27802197802197,122.28296703296704,16,OK
604,122.04193548387096,122.24677419354839,122.23548387096774,122.24677419354839,12,OK
605,122.06813186813186,122.30989010989012,122.27692307692307,122.28241758241757,16,OK
606,122.06153846153846,122.33791208791209,122.27582417582418,122.28186813186812,16,OK
607,122.01774193548387,122.26129032258065,122.23870967741935,122.25806451612904,12,OK
608,122.08901098901099,122.27912087912088,122.23516483516484,122.26813186813186,16,OK
609,122.01774193548387,122.25322580645161,122.22741935483872,122.24354838709678,12,OK
610,122.07692307692308,122.31703296703297,122.27417582417581,122.27582417582418,17,OK
611,122.12252747252747,122.31153846153846,122.27637362637363,122.28241758241757,16,OK
612,122.09615384615384,122.28241758241757,122.27802197802197,122.27802197802197,16,OK
613,,,,,1,Maintenance
614,122.03870967741935,122.26290322580645,122.25161290322582,122.24354838709678,12,OK
615,122.07747252747252,122.30494505494505,122.27362637362637,122.27802197802197,16,OK
616,122.13516483516483,122.30714285714286,122.27307692307693,122.27967032967032,17,OK
617,122.01451612903226,122.28064516129032,122.23387096774194,122.25,12,OK
618,121.47032967032966,121.62142857142857,121.58681318681319,121.59175824175824,8,OK
619,122.07582417582417,122.31153846153846,122.27142857142856,122.27637362637363,16,OK
620,122.07582417582417,122.32747252747252,122.27857142857144,122.28296703296704,16,OK
621,122.0258064516129,122.26129032258065,122.25806451612904,122.25967741935483,12,OK
622,122.03791208791208,122.33791208791209,122.27527472527471,122.28296703296704,16,OK
623,121.96774193548387,122.23709677419355,122.20645161290322,122.22096774193548,12,OK
624,122.11428571428571,122.31703296703297,122.27912087912088,122.28406593406594,16,OK
625,122.15628415300546,122.30218579234972,122.27267759562841,122.27650273224043,17,OK
626,122.0510989010989,122.30934065934065,122.26923076923077,122.27802197802197,16,OK
627,122.06338797814207,122.32131147540983,122.27103825136611,122.27704918032788,17,OK
628,121.00481586402266,121.33257790368272,121.29773371104815,121.31246458923513,16,OK
629,122.07527472527472,122.30604395604396,122.27197802197803,122.27582417582418,16,OK
630,122.01774193548387,122.26451612903226,122.23225806451612,122.24838709677418,12,OK
631,122.07142857142857,122.31538461538463,122.27307692307693,122.27857142857144,17,OK
632,122.06174863387977,122.28142076502732,122.2448087431694,122.27049180327869,16,OK
633,122.07747252747252,122.30714285714286,122.27472527472527,122.27582417582418,16,OK
634,121.98548387096774,122.27580645161291,122.23709677419355,122.25,12,OK
635,122.07857142857142,122.32417582417582,122.26978021978022,122.27747252747253,16,OK
636,122.04354838709678,122.25483870967743,122.23064516129033,122.23870967741935,12,OK
637,122.07582417582417,122.32747252747252,122.27747252747253,122.28241758241757,16,OK
638,122.07759562841531,122.32295081967213,122.27923497267759,122.28251366120219,16,OK
639,122.07197802197801,122.29945054945055,122.26923076923077,122.27417582417581,16,OK
640,122.04354838709678,122.25967741935483,122.23548387096774,122.24677419354839,12,OK
641,121.47692307692307,121.62472527472528,121.58186813186812,121.59010989010987,8,OK
642,122.08251366120217,122.3103825136612,122.26994535519124,122.27322404371584,17,OK
643,122.00546448087432,122.31202185792348,122.26775956284153,122.2775956284153,16,OK
644,122.07582417582417,122.30604395604396,122.27087912087912,122.27362637362637,16,OK
645,122.0209677419355,122.2758064516129,122.24354838709678,122.26129032258065,12,OK
646,122.10824175824176,122.30824175824175,122.27527472527471,122.28351648351648,16,OK
647,122.03225806451613,122.27741935483871,122.24516129032257,122.25967741935483,12,OK
648,122.12857142857143,122.31593406593407,122.27362637362637,122.28076923076922,16,OK
649,122.14890109890109,122.31758241758241,122.27307692307693,122.27857142857144,17,OK
650,122.06129032258065,122.28709677419356,122.22096774193548,122.24838709677418,12,OK
651,122.13791208791208,122.31648351648352,122.27197802197803,122.27967032967032,16,OK
652,122.13131868131869,122.31703296703297,122.27142857142859,122.28241758241757,16,OK
653,122.07307692307693,122.31593406593407,122.26978021978022,122.27197802197803,16,OK
654,121.99032258064516,122.26451612903226,122.2290322580645,122.25161290322582,12,OK
655,122.14999999999999,122.31593406593407,122.2686813186813,122.28021978021978,17,OK
656,122.07527472527472,122.31648351648352,122.27197802197803,122.27307692307693,17,OK
657,122.07802197802198,122.30989010989012,122.27362637362637,122.27912087912088,16,OK
658,122.05483870967741,122.2741935483871,122.23225806451612,122.25161290322582,12,OK
659,122.16648351648351,122.29120879120879,122.26978021978022,122.27857142857144,17,OK
660,122.07692307692308,122.32087912087913,122.27197802197803,122.27692307692307,16,OK
661,122.14175824175824,122.29395604395604,122.26978021978022,122.27527472527471,16,OK
662,122.03870967741935,122.2741935483871,122.23064516129033,122.24516129032257,12,OK
663,,,,,1,Maintenance
664,122.16373626373625,122.2923076923077,122.2653846153846,122.27747252747253,17,OK
665,122.13516483516483,122.31043956043956,122.26703296703296,122.27637362637363,16,OK
666,122.06648351648352,122.28791208791209,122.25934065934067,122.27252747252747,16,OK
667,122.04677419354839,122.26774193548387,122.22096774193548,122.24677419354839,12,OK
668,121.46263736263737,121.62307692307691,121.62032967032965,121.6131868131868,8,OK
669,122.07527472527472,122.2978021978022,122.26648351648352,122.27307692307693,17,OK
670,122.08131868131868,122.29615384615386,122.27362637362637,122.28076923076922,16,OK
671,122.07802197802198,122.2978021978022,122.27032967032967,122.27472527472527,17,OK
672,122.03870967741935,122.26451612903226,122.23387096774194,122.24516129032257,12,OK
673,77.32857142857142,93.3,92.5,92.4,17,FAILED
674,122.07857142857142,122.3010989010989,122.26978021978022,122.27857142857144,17,OK
675,122.07912087912086,122.2967032967033,122.2686813186813,122.27417582417581,17,OK
676,122.07417582417582,122.3021978021978,122.27142857142856,122.27912087912088,16,OK
677,122.07692307692308,122.30164835164835,122.26758241758242,122.27527472527471,16,OK
678,122.03709677419356,122.25161290322579,122.2258064516129,122.24032258064516,12,OK
679,122.07142857142857,122.33626373626375,122.27472527472527,122.28021978021978,16,OK
680,122.16703296703298,122.2967032967033,122.27197802197803,122.27747252747253,17,OK
681,122.08131868131868,122.28956043956045,122.27472527472527,122.28186813186812,16,OK
682,122.14615384615384,122.31373626373626,122.27472527472527,122.27857142857144,16,OK
683,122.05322580645162,122.2758064516129,122.23064516129033,122.25645161290322,12,OK
684,122.14010989010988,122.3,122.2653846153846,122.27912087912088,16,OK
685,122.07802197802198,122.2967032967033,122.27307692307693,122.27637362637363,16,OK
686,122.1456043956044,122.30824175824175,122.26923076923077,122.27967032967032,16,OK
687,122.05,122.2741935483871,122.24354838709678,122.25806451612904,12,OK
688,,,,,1,Maintenance
689,122.06263736263735,122.27967032967032,122.26043956043956,122.27692307692307,16,OK
690,122.07582417582417,122.29725274725274,122.27362637362637,122.27857142857144,16,OK
691,122.04032258064517,122.25806451612904,122.21290322580644,122.23709677419355,12,OK
692,122.13186813186813,122.30714285714286,122.26703296703296,122.27967032967032,16,OK
693,121.45054945054945,121.6010989010989,121.59285714285713,121.58406593406593,8,OK
694,122.01129032258065,122.28387096774195,122.21451612903226,122.23709677419355,12,OK
695,122.07857142857142,122.310989010989,122.27252747252747,122.27912087912088,16,OK
696,121.41648351648351,121.58186813186812,121.57527472527472,121.58516483516483,8,OK
697,122.06373626373626,122.30659340659341,122.27197802197803,122.28021978021978,16,OK
698,122.1478021978022,122.28076923076922,122.25934065934067,122.27802197802197,17,OK
699,122.03225806451613,122.25645161290322,122.21451612903226,122.24677419354839,12,OK
700,121.9846153846154,122.27857142857144,122.23681318681318,122.26758241758242,16,OK
701,122.08406593406593,122.30274725274724,122.27362637362637,122.28076923076922,17,OK
702,122.07472527472527,122.26978021978022,122.2642857142857,122.27527472527471,16,OK
703,122.07527472527472,122.3076923076923,122.26373626373626,122.27472527472527,16,OK
704,121.99193548387096,122.26129032258065,122.21935483870968,122.24516129032257,12,OK
705,122.06868131868131,122.30604395604396,122.27527472527471,122.27912087912088,16,OK
706,122.06703296703297,122.2978021978022,122.27142857142856,122.27857142857144,17,OK
707,122.03225806451613,122.25161290322582,122.21935483870968,122.24677419354839,12,OK
708,,,,,2,Maintenance
709,122.0209677419355,122.26290322580645,122.24193548387096,122.25645161290322,12,OK
710,122.09230769230768,122.35109890109891,122.27912087912088,122.28076923076922,16,OK
711,122.07967032967034,122.32362637362638,122.26978021978022,122.27802197802197,16,OK
712,,,,,1,Maintenance
713,122.00645161290322,122.27258064516128,122.23225806451612,122.25161290322582,12,OK
714,122.06923076923076,122.3021978021978,122.2653846153846,122.27472527472527,17,OK
715,122.07747252747252,122.30439560439561,122.26318681318682,122.27307692307693,16,OK
716,122.04193548387096,122.26612903225806,122.22741935483872,122.24838709677418,12,OK
717,121.47637362637363,121.62472527472528,121.57252747252748,121.58901098901099,8,OK
718,122.07802197802198,122.30714285714286,122.2642857142857,122.27362637362637,17,OK
719,122.08131868131868,122.30329670329671,122.26648351648352,122.27362637362637,17,OK
720,122.03956043956045,122.28131868131868,122.2412087912088,122.26813186813186,16,OK
721,122.05164835164834,122.31043956043956,122.27362637362637,122.27857142857144,16,OK
722,122.00967741935484,122.26774193548388,122.22258064516129,122.24516129032257,12,OK
723,122.14010989010988,122.31978021978023,122.27032967032967,122.27692307692307,16,OK
724,122.07747252747252,122.30494505494505,122.27142857142859,122.27912087912088,16,OK
725,122.04354838709678,122.26935483870967,122.2290322580645,122.25,12,OK
726,122.08076923076923,122.34120879120879,122.27527472527471,122.27857142857144,16,OK
727,122.17472527472528,122.28241758241757,122.24945054945056,122.27362637362637,17,OK
728,122.04677419354839,122.27580645161291,122.2258064516129,122.24516129032257,12,OK
729,122.08076923076923,122.28131868131868,122.26923076923077,122.27527472527471,16,OK
730,122.07967032967034,122.28516483516482,122.26648351648352,122.27087912087912,17,OK
731,121.97741935483872,122.26774193548388,122.22096774193548,122.24677419354839,12,OK
732,122.08351648351649,122.32582417582417,122.27087912087912,122.27912087912088,17,OK
733,122.08032786885246,122.30218579234972,122.26721311475409,122.27267759562841,17,OK
734,122.07582417582417,122.30659340659341,122.26373626373626,122.27142857142856,16,OK
735,122.07637362637361,122.31318681318682,122.26978021978022,122.27527472527471,16,OK
736,122.03870967741935,122.27903225806452,122.22096774193548,122.24516129032257,12,OK
737,122.16703296703298,122.31483516483516,122.27087912087912,122.27692307692307,17,OK
738,122.07857142857142,122.3087912087912,122.26978021978022,122.27857142857144,16,OK
739,122.16043956043957,122.29615384615386,122.25769230769231,122.27032967032967,17,OK
740,,,,,1,Maintenance
741,122.04032258064517,122.2709677419355,122.2290322580645,122.25483870967743,12,OK
742,122.08351648351649,122.34395604395606,122.27747252747253,122.28186813186812,16,OK
743,122.05322580645162,122.28548387096774,122.22096774193548,122.24516129032257,12,OK
744,122.08461538461538,122.28626373626373,122.27527472527471,122.28186813186812,16,OK
745,122.23626373626374,122.28736263736263,122.24615384615385,122.2653846153846,16,OK
746,122.17197802197802,122.30604395604396,122.25824175824175,122.27087912087912,16,OK
747,122.17912087912089,122.31593406593407,122.25989010989011,122.26813186813186,17,OK
748,121.5620879120879,121.5989010989011,121.56483516483516,121.58241758241758,8,OK
749,122.12903225806451,122.25322580645161,122.21451612903226,122.2290322580645,12,OK
750,122.17967032967033,122.34065934065934,122.26648351648352,122.27472527472527,16,OK
751,122.13870967741936,122.24354838709678,122.20645161290322,122.22741935483872,12,OK
752,122.17142857142858,122.31153846153846,122.26153846153845,122.26978021978022,17,OK
753,122.17582417582418,122.31868131868131,122.25659340659341,122.26593406593405,17,OK
754,122.17527472527473,122.30604395604396,122.25934065934067,122.27142857142856,16,OK
755,122.13064516129033,122.27580645161291,122.21290322580644,122.2290322580645,12,OK
756,122.24340659340659,122.32747252747252,122.26483516483516,122.27087912087912,16,OK
757,122.1565934065934,122.3010989010989,122.23846153846155,122.26373626373626,16,OK
758,122.25274725274726,122.30989010989012,122.25164835164834,122.26923076923077,17,OK
759,,,,,1,Maintenance
760,122.1741935483871,122.29032258064517,122.2258064516129,122.24193548387096,12,OK
761,122.23681318681318,122.33791208791209,122.27417582417581,122.27527472527471,16,OK
762,122.17527472527473,122.33406593406593,122.27307692307693,122.27637362637363,16,OK
763,122.16428571428573,122.34670329670331,122.27252747252747,122.27637362637363,16,OK
764,122.14999999999999,122.32032967032967,122.26483516483516,122.27087912087912,17,OK
765,122.11774193548388,122.26451612903226,122.21935483870968,122.22741935483872,12,OK
766,121.54340659340659,121.63186813186813,121.57747252747252,121.58681318681319,8,OK
767,122.17692307692307,122.33791208791209,122.26373626373626,122.27472527472527,17,OK
768,122.13709677419355,122.28225806451613,122.20806451612903,122.22741935483872,12,OK
769,122.17582417582418,122.3401098901099,122.26648351648352,122.27252747252747,16,OK
770,122.17087912087914,122.31153846153846,122.26153846153845,122.26593406593405,16,OK
771,122.23846153846152,122.35109890109891,122.2653846153846,122.26978021978022,16,OK
772,122.11451612903227,122.28870967741935,122.22741935483872,122.23870967741935,12,OK
773,122.16868131868132,122.3434065934066,122.2642857142857,122.26923076923077,16,OK
774,122.13387096774194,122.26774193548388,122.22258064516129,122.23387096774194,12,OK
775,122.20274725274726,122.32527472527472,122.25934065934067,122.27197802197803,17,OK
776,122.23131868131867,122.35274725274725,122.26703296703296,122.27637362637363,16,OK
777,122.13809523809523,122.27142857142857,122.2015873015873,122.23968253968253,12,OK
778,122.17857142857143,122.34835164835165,122.2653846153846,122.27582417582418,16,OK
779,122.17527472527473,122.33846153846154,122.26483516483516,122.26978021978022,16,OK
780,,,,,1,Maintenance
781,122.13064516129033,122.30967741935484,122.22741935483872,122.24838709677418,12,OK
782,122.19340659340659,122.3543956043956,122.26813186813186,122.27637362637363,16,OK
783,120.36218487394959,121.77605042016808,121.72731092436975,121.72941176470587,16,OK
784,122.08956043956043,122.31373626373626,122.23846153846155,122.26483516483516,16,OK
785,122.17307692307692,122.33296703296705,122.25714285714285,122.26648351648352,16,OK
786,122.1258064516129,122.29516129032258,122.20483870967742,122.22258064516129,12,OK
787,122.19505494505495,122.36263736263736,122.27362637362637,122.27747252747253,16,OK
788,121.50219780219781,121.66648351648351,121.57912087912086,121.58461538461538,8,OK
789,122.16043956043957,122.36043956043957,122.2653846153846,122.2686813186813,17,OK
790,122.21263736263737,122.34670329670331,122.26373626373626,122.27252747252747,16,OK
791,122.17197802197802,122.33791208791209,122.2576923076923,122.2642857142857,17,OK
792,122.1258064516129,122.28064516129032,122.20483870967742,122.23064516129033,12,OK
793,121.57197802197801,121.64670329670331,121.57252747252748,121.58461538461538,8,OK
794,122.12903225806451,122.29193548387097,122.20483870967742,122.22741935483872,12,OK
795,122.17857142857143,122.35000000000001,122.27142857142856,122.27417582417581,16,OK
796,122.16978021978022,122.3489010989011,122.2642857142857,122.27197802197803,16,OK
797,,,,,1,Maintenance
798,122.1258064516129,122.31612903225808,122.21935483870968,122.23387096774194,12,OK
799,122.17802197802199,122.35824175824176,122.2686813186813,122.27637362637363,16,OK
800,122.17417582417583,122.3456043956044,122.26098901098901,122.26648351648352,17,OK
801,122.13387096774194,122.28064516129032,122.21774193548387,122.2290322580645,12,OK
802,122.17637362637363,122.33956043956043,122.2631868131868,122.26923076923077,17,OK
803,121.56483516483516,121.63406593406594,121.57252747252748,121.58021978021978,8,OK
804,122.17252747252748,122.33461538461539,122.25989010989011,122.26208791208792,17,OK
805,122.17417582417583,122.33076923076923,122.2631868131868,122.26758241758242,16,OK
806,122.17197802197802,122.29065934065935,122.25604395604395,122.26593406593405,16,OK
807,122.12741935483871,122.25,122.21451612903226,122.22096774193548,12,OK
808,122.17527472527473,122.34065934065934,122.25989010989011,122.26813186813186,16,OK
809,122.17362637362639,122.3412087912088,122.26098901098901,122.2653846153846,16,OK
810,122.17142857142858,122.33186813186813,122.25989010989011,122.2631868131868,17,OK
811,122.15837104072398,122.2945701357466,122.23529411764706,122.25158371040723,12,OK
812,122.17417582417583,122.05604395604396,122.2587912087912,122.26648351648352,17,OK
813,122.17472527472528,122.26648351648352,122.25659340659341,122.26978021978022,16,OK
814,122.13387096774194,122.24516129032257,122.20483870967742,122.23064516129033,12,OK
815,122.16263736263735,122.28241758241757,122.27197802197803,122.27527472527471,16,OK
816,122.17802197802199,122.27912087912088,122.26978021978022,122.27362637362637,16,OK
817,122.10952380952381,122.23174603174604,122.20793650793651,122.22539682539683,12,OK
818,122.16318681318681,122.27417582417581,122.26208791208792,122.26483516483516,16,OK
819,122.13387096774194,122.23548387096774,122.22258064516129,122.23870967741935,12,OK
