DataLabel,TP,TE1,TE2,TE3,TE4,Program Number,Batch Status
269,2.0766666666666667,121.59333333333332,121.81555555555556,121.8,121.78666666666666,8,0
270,2.077213114754098,121.60409836065573,121.82540983606556,121.8,121.78524590163934,8,0
271,2.0767582417582418,121.59285714285711,121.80714285714286,121.79945054945055,121.7824175824176,8,1
272,3.15,27.0,27.2,27.4,27.3,2,0
273,0.08,19.7,19.7,19.8,19.8,1,0
274,2.1083870967741936,122.05322580645162,122.2532258064516,122.24193548387096,122.23387096774194,12,1
275,2.1093956043956044,122.04175824175825,122.28571428571428,122.27582417582418,122.26153846153844,17,1
276,2.109175824175824,122.0675824175824,122.31428571428572,122.28021978021978,122.27142857142856,17,1
277,2.1094505494505493,122.06318681318682,122.30274725274724,122.27527472527473,122.26648351648352,17,1
278,0.08,19.7,19.7,19.8,19.8,1,0
279,2.1108064516129037,122.06129032258065,122.2983870967742,122.28548387096774,122.26935483870967,12,1
280,2.108548387096774,122.05322580645162,122.23870967741937,122.23870967741937,122.22258064516129,12,1
281,2.1081147540983607,122.08360655737704,122.2811475409836,122.25655737704918,122.24426229508197,11,1
282,2.076648351648352,121.58626373626376,121.84670329670332,121.7868131868132,121.78351648351648,8,1
283,2.108064516129032,122.05645161290325,122.25806451612904,122.24354838709678,122.22741935483872,12,1
284,2.109508196721312,122.07049180327868,122.30573770491804,122.27295081967212,122.26803278688524,11,1
285,2.1093406593406594,122.08076923076923,122.27692307692308,122.27967032967032,122.2521978021978,17,1
286,0.08,19.7,19.7,19.8,19.8,1,0
287,2.1095054945054947,122.04725274725274,122.2923076923077,122.2741758241758,122.25989010989012,17,1
288,2.076648351648352,121.52087912087912,121.8302197802198,121.84285714285716,121.79285714285714,8,1
289,3.15,27.0,27.2,27.4,27.3,2,0
290,0.08,19.7,19.7,19.8,19.8,1,0
291,2.109354838709677,122.05,122.27580645161292,122.2532258064516,122.2467741935484,12,1
292,2.10956043956044,122.07087912087913,122.31703296703296,122.28351648351648,122.28021978021978,17,1
293,2.1096703296703296,122.02307692307691,122.28791208791208,122.28571428571428,122.27967032967032,17,1
294,2.1094262295081965,122.04262295081966,122.4860655737705,122.42540983606555,122.39508196721312,11,1
295,2.10956043956044,122.02472527472528,122.28406593406594,122.28296703296704,122.27967032967032,17,1
296,1.4266666666666667,72.43333333333334,101.15,104.75,105.45,11,0
297,2.1095901639344263,122.03360655737706,122.60081967213114,122.4844262295082,122.45737704918034,11,1
298,2.1093956043956044,122.02692307692308,122.28131868131868,122.27692307692308,122.26703296703296,17,1
299,0.08,19.7,19.7,19.8,19.8,1,0
300,2.1091935483870965,122.01129032258063,122.24516129032256,122.25161290322582,122.23709677419356,12,1
301,2.1091935483870965,122.03870967741936,122.24354838709677,122.24193548387096,122.23870967741937,12,1
302,2.108548387096774,122.02258064516128,122.22419354838708,122.22419354838708,122.21935483870968,12,1
303,2.1093956043956044,122.06978021978024,122.2923076923077,122.27747252747253,122.2686813186813,17,1
304,2.109230769230769,122.06648351648352,122.2741758241758,122.27692307692308,122.26758241758242,17,1
305,2.109175824175824,122.06593406593409,122.27747252747253,122.27582417582418,122.26483516483516,17,1
306,2.1094505494505493,122.06593406593409,122.2741758241758,122.27857142857144,122.26868131868132,17,1
307,3.15,27.0,27.2,27.4,27.3,2,0
308,0.08,19.7,19.7,19.8,19.8,1,0
309,2.109354838709677,121.9758064516129,122.24032258064516,122.23870967741937,122.22419354838708,12,1
310,2.1094505494505493,122.08351648351648,122.27362637362636,122.27912087912088,122.2686813186813,17,1
311,2.1093956043956044,122.0675824175824,122.2741758241758,122.27802197802195,122.26758241758242,17,1
312,2.1093406593406594,122.03351648351648,122.2741758241758,122.27802197802195,122.27142857142856,17,1
313,2.1093442622950818,122.0535519125683,122.28415300546447,122.28087431693989,122.2726775956284,17,1
314,2.1093406593406594,122.0554945054945,122.27857142857144,122.27967032967032,122.27032967032967,17,1
315,2.1096153846153847,122.04395604395604,122.27912087912088,122.27967032967032,122.27527472527473,17,1
316,3.15,27.0,27.2,27.4,27.3,2,0
317,2.1091935483870965,121.98548387096774,122.25,122.24516129032256,122.22258064516129,12,1
318,2.1094505494505493,122.04450549450549,122.28461538461538,122.27967032967032,122.27252747252749,17,1
319,2.1093956043956044,122.02307692307691,122.27472527472528,122.27527472527473,122.26923076923076,17,1
320,2.1092857142857144,122.04395604395604,122.2741758241758,122.27527472527473,122.26593406593403,17,1
321,3.15,27.0,27.2,27.4,27.3,2,0
322,0.08,19.7,19.7,19.8,19.8,1,0
323,2.109032258064516,122.0032258064516,122.24354838709677,122.24032258064516,122.22419354838708,12,1
324,2.0765934065934064,121.59065934065934,121.77637362637364,121.77692307692308,121.77472527472528,8,1
325,2.109230769230769,122.05164835164834,122.27252747252749,122.27802197802195,122.27362637362636,17,1
326,2.1154395604395604,122.14065934065933,122.40384615384616,122.3912087912088,122.38791208791208,17,1
327,2.109230769230769,122.06868131868131,122.2912087912088,122.27747252747253,122.26978021978022,17,1
328,2.1093956043956044,122.03571428571428,122.27087912087912,122.27527472527473,122.26153846153844,17,1
329,2.1093956043956044,122.0478021978022,122.27307692307691,122.27692307692308,122.26758241758242,17,1
330,2.1094505494505493,122.04505494505494,122.27252747252749,122.27802197802195,122.26813186813186,17,1
331,3.15,27.0,27.2,27.4,27.3,2,0
332,0.08,19.7,19.7,19.8,19.8,1,0
333,2.109032258064516,122.00161290322582,122.23870967741937,122.2290322580645,122.22096774193548,12,1
334,2.076648351648352,121.57802197802198,121.77802197802195,121.77472527472528,121.76868131868132,8,1
335,2.1093406593406594,122.03516483516482,122.27197802197804,122.27637362637364,122.26703296703296,17,1
336,2.1092857142857144,122.0554945054945,122.27032967032967,122.27692307692308,122.26593406593403,17,1
337,2.109120879120879,122.04395604395604,122.27307692307691,122.27527472527473,122.26648351648352,17,1
338,3.15,27.0,27.2,27.4,27.3,2,0
339,0.08,19.7,19.7,19.8,19.8,1,0
340,2.1087096774193546,122.0467741935484,122.24032258064516,122.24032258064516,122.2290322580645,12,1
341,2.10956043956044,122.071978021978,122.29010989010987,122.28406593406594,122.27857142857144,17,1
342,2.10956043956044,122.04835164835164,122.27912087912088,122.28241758241757,122.27087912087912,17,1
343,2.1094505494505493,122.04725274725274,122.27527472527473,122.27582417582418,122.26813186813186,17,1
344,3.15,27.0,27.2,27.4,27.3,2,0
345,0.08,19.7,19.7,19.8,19.8,1,0
346,2.109032258064516,122.04032258064515,122.26129032258063,122.26451612903226,122.25,12,1
347,2.11,121.7,121.975,121.975,121.975,11,0
348,2.108780487804878,122.04227642276422,122.50975609756098,122.58373983739838,122.5780487804878,11,1
349,2.1095901639344263,122.05409836065574,122.27213114754096,122.27459016393442,122.2688524590164,11,1
350,3.15,27.0,27.2,27.4,27.3,2,0
351,0.08,19.7,19.7,19.8,19.8,1,0
352,2.1084126984126983,122.04285714285714,122.24603174603176,122.24920634920636,122.23333333333332,12,1
353,2.109175824175824,122.10329670329668,122.28131868131868,122.27692307692308,122.26978021978022,17,1
354,2.1096703296703296,122.07912087912086,122.28626373626372,122.28791208791208,122.28296703296704,17,1
355,3.15,27.0,27.2,27.4,27.3,2,0
356,0.08,19.7,19.7,19.8,19.8,1,0
357,2.1083870967741936,122.03064516129032,122.25,122.24032258064516,122.23387096774194,12,1
358,2.10978021978022,122.0868131868132,122.28901098901098,122.28516483516482,122.28186813186812,17,1
359,2.108695652173913,122.0659420289855,122.27246376811593,122.26811594202898,122.25797101449274,17,0
360,2.1095054945054943,122.00604395604395,122.27857142857144,122.28131868131868,122.27032967032967,17,1
361,2.0764285714285715,121.55329670329672,121.77362637362636,121.77362637362636,121.75604395604395,8,1
362,3.15,27.0,27.2,27.4,27.3,2,0
363,0.08,19.7,19.7,19.8,19.8,1,0
364,2.109032258064516,121.95645161290322,122.25,122.24516129032256,122.23548387096774,12,1
365,2.10956043956044,121.99010989010988,122.28186813186812,122.28021978021978,122.27472527472528,17,1
366,2.1094535519125683,122.00273224043715,122.2983606557377,122.28032786885244,122.27540983606556,17,1
367,3.15,27.0,27.2,27.4,27.3,2,0
368,0.08,19.7,19.7,19.8,19.8,1,0
369,2.108709677419355,121.9758064516129,122.26129032258063,122.24516129032256,122.23387096774194,12,1
370,2.1093406593406594,122.0510989010989,122.28241758241757,122.27857142857144,122.27142857142856,17,1
371,2.1094505494505493,122.05384615384617,122.28461538461538,122.28186813186812,122.27692307692308,17,1
372,0.08,19.7,19.7,19.8,19.8,1,0
373,2.108548387096774,122.03225806451611,122.27258064516128,122.25161290322582,122.25,12,1
374,2.109032258064516,122.02903225806452,122.26290322580644,122.26612903225806,122.24838709677418,12,1
375,3.15,27.0,27.2,27.4,27.3,2,0
376,0.08,19.7,19.7,19.8,19.8,1,0
377,3.15,27.0,27.2,27.4,27.3,2,0
378,3.15,27.0,27.2,27.4,27.3,2,0
379,0.08,19.7,19.7,19.8,19.8,1,0
380,2.1091935483870965,122.0258064516129,122.26290322580644,122.24032258064516,122.23709677419356,12,1
381,2.1083870967741936,122.05322580645162,122.22096774193548,122.22741935483872,122.20967741935485,12,1
382,2.1094505494505493,122.07527472527472,122.29615384615386,122.28406593406594,122.27637362637364,17,1
383,2.1093406593406594,122.07472527472528,122.27912087912088,122.27637362637364,122.27142857142856,17,1
384,2.1092857142857144,122.0763736263736,122.27472527472528,122.27472527472528,122.26483516483516,17,1
385,2.064010989010989,121.38846153846154,121.5912087912088,121.58956043956044,121.58296703296702,8,1
386,3.15,27.0,27.2,27.4,27.3,2,0
387,0.08,19.7,19.7,19.8,19.8,1,0
388,2.109289617486339,122.09453551912569,122.27486338797814,122.27868852459017,122.27158469945356,17,1
389,2.1093956043956044,122.08076923076923,122.27967032967032,122.27857142857144,122.26923076923076,17,1
390,3.15,27.0,27.2,27.4,27.3,2,0
391,0.08,19.7,19.7,19.8,19.8,1,0
392,2.109516129032258,122.03870967741936,122.24354838709678,122.24516129032256,122.23870967741937,12,1
393,2.09,121.7,121.8,121.86666666666667,121.8,16,0
394,3.15,27.0,27.2,27.4,27.3,2,0
395,0.08,19.7,19.7,19.8,19.8,1,0
396,1.5375274725274723,110.17554945054944,115.25192307692306,114.54450549450549,115.50824175824177,12,1
397,2.1092857142857144,122.03406593406594,122.27197802197804,122.27637362637364,122.27142857142856,16,1
398,2.1092857142857144,122.03461538461538,122.2686813186813,122.27142857142856,122.2686813186813,16,1
399,2.1093406593406594,121.99175824175823,122.27857142857144,122.27582417582418,122.27252747252749,16,1
400,3.15,27.0,27.2,27.4,27.3,2,0
401,0.08,19.7,19.7,19.8,19.8,1,0
402,2.109354838709677,122.03709677419356,122.22096774193548,122.22258064516129,122.21451612903226,12,1
403,2.1095054945054947,122.08021978021978,122.28021978021978,122.27912087912088,122.2741758241758,17,1
404,2.1092857142857144,122.08131868131868,122.26978021978022,122.27747252747253,122.27142857142856,17,1
405,2.1092857142857144,122.08076923076923,122.27802197802195,122.27582417582418,122.26923076923076,17,1
406,2.109175824175824,122.07527472527472,122.27307692307691,122.27637362637364,122.26813186813186,17,1
407,2.1094505494505493,122.06263736263736,122.27692307692308,122.27747252747253,122.26758241758242,17,1
408,2.1092857142857144,122.05274725274724,122.27087912087912,122.27197802197804,122.26373626373626,17,1
409,3.15,27.0,27.2,27.4,27.3,2,0
410,0.08,19.7,19.7,19.8,19.8,1,0
411,2.109516129032258,122.02741935483871,122.24193548387096,122.24354838709678,122.23709677419356,12,1
412,2.109175824175824,122.07802197802198,122.27527472527473,122.27582417582418,122.26978021978022,17,1
413,2.1092857142857144,122.071978021978,122.27747252747253,122.27802197802195,122.26978021978022,17,1
414,2.1092857142857144,122.07362637362635,122.27307692307691,122.27637362637364,122.2631868131868,17,1
415,2.1095054945054947,122.06483516483516,122.27472527472528,122.27582417582418,122.26923076923076,17,1
416,2.1093406593406594,122.05934065934063,122.27197802197804,122.27527472527473,122.26373626373626,16,1
417,2.1093956043956044,121.99450549450547,122.27362637362636,122.27967032967032,122.24725274725274,16,1
418,3.15,27.0,27.2,27.4,27.3,2,0
419,0.08,19.7,19.7,19.8,19.8,1,0
420,2.1088709677419355,122.0467741935484,122.23870967741937,122.23548387096774,122.22258064516129,12,1
421,1.214,27.2,84.44000000000001,81.78,88.28,17,0
422,2.1095054945054947,122.04175824175825,122.28186813186812,122.28186813186812,122.27637362637364,16,1
423,3.15,27.0,27.2,27.4,27.3,2,0
424,0.08,19.7,19.7,19.8,19.8,1,0
425,2.1087096774193546,122.08225806451613,122.23387096774194,122.23225806451612,122.22741935483872,12,1
426,2.1093406593406594,122.09065934065934,122.27472527472528,122.27637362637364,122.2686813186813,17,1
427,2.10956043956044,122.09395604395604,122.27802197802195,122.28296703296704,122.2741758241758,17,1
428,2.1093956043956044,122.08186813186812,122.27472527472528,122.27912087912088,122.27197802197804,17,1
429,2.1093406593406594,122.09010989010989,122.27087912087912,122.27527472527473,122.26648351648352,17,1
430,2.10956043956044,122.08516483516485,122.27527472527473,122.28186813186812,122.27197802197804,17,1
431,2.109120879120879,122.07802197802198,122.2653846153846,122.2741758241758,122.26483516483516,17,1
432,2.1094505494505493,122.04725274725274,122.27142857142856,122.27692307692308,122.26703296703296,16,1
433,2.064230769230769,121.38956043956044,121.58241758241758,121.58461538461538,121.57582417582417,8,1
434,3.15,27.0,27.2,27.4,27.3,2,0
435,0.08,19.7,19.7,19.8,19.8,1,0
436,2.1082258064516126,122.03387096774192,122.2290322580645,122.24032258064516,122.22258064516129,12,1
437,2.1093956043956044,122.07857142857142,122.27802197802195,122.27692307692308,122.27197802197804,17,1
438,2.1093406593406594,122.07912087912086,122.27967032967034,122.28076923076922,122.27197802197804,17,1
439,2.109175824175824,122.07857142857142,122.27362637362636,122.27637362637364,122.27032967032967,17,1
440,2.109175824175824,122.0763736263736,122.27142857142856,122.27692307692308,122.27087912087912,17,1
441,2.109175824175824,122.07747252747252,122.26978021978022,122.27527472527473,122.26758241758242,17,1
442,2.109175824175824,122.07472527472528,122.2741758241758,122.27912087912088,122.27252747252749,16,1
443,3.15,27.0,27.2,27.4,27.3,2,0
444,0.08,19.7,19.7,19.8,19.8,1,0
445,2.0329268292682925,120.85284552845528,121.07073170731708,121.05934959349592,121.05447154471544,12,1
446,2.108064516129032,122.0516129032258,122.23870967741937,122.24032258064516,122.24193548387096,12,1
447,2.109175824175824,122.07747252747252,122.27197802197804,122.27582417582418,122.26978021978022,17,1
448,2.109230769230769,122.07857142857142,122.27197802197804,122.27637362637364,122.2653846153846,17,1
449,2.1093956043956044,122.06043956043956,122.27527472527473,122.27857142857144,122.27252747252749,17,1
450,2.1093406593406594,122.07142857142856,122.27197802197804,122.27582417582418,122.27142857142856,17,1
451,2.1094505494505493,122.08406593406592,122.27802197802195,122.27912087912088,122.27527472527473,17,1
452,2.1094505494505493,122.08406593406592,122.27307692307691,122.27747252747253,122.27032967032967,17,1
453,1.5622862823061632,109.62465208747514,117.34075546719684,116.8868787276342,117.71908548707754,16,0
454,2.1093406593406594,122.03351648351648,122.27142857142856,122.27582417582418,122.26318681318682,16,1
455,0.08,19.7,19.7,19.8,19.8,1,0
456,2.109032258064516,122.04354838709678,122.24354838709678,122.2467741935484,122.24193548387096,12,1
457,2.1090659340659337,122.07802197802198,122.27142857142856,122.27472527472528,122.26923076923076,17,1
458,2.109120879120879,122.07967032967034,122.27307692307691,122.27307692307691,122.2686813186813,17,1
459,2.109120879120879,122.07527472527472,122.27142857142856,122.27582417582418,122.26978021978022,17,1
460,2.1093406593406594,122.08351648351648,122.27307692307691,122.27692307692308,122.26923076923076,17,1
461,2.109230769230769,122.0763736263736,122.26923076923076,122.27472527472528,122.27087912087912,17,1
462,2.109175824175824,122.0763736263736,122.27142857142856,122.27582417582418,122.27032967032967,17,1
463,2.063956043956044,121.4087912087912,121.58351648351648,121.58846153846152,121.58351648351648,8,1
464,3.15,27.0,27.2,27.4,27.3,2,0
465,0.08,19.7,19.7,19.8,19.8,1,0
466,2.1087096774193546,122.03548387096774,122.2467741935484,122.2467741935484,122.23387096774194,12,1
467,2.1090659340659337,122.07857142857142,122.27087912087912,122.27692307692308,122.27197802197804,17,1
468,2.109230769230769,122.07857142857142,122.26813186813186,122.27582417582418,122.26648351648352,17,1
469,2.10896174863388,122.07322404371584,122.2775956284153,122.28142076502732,122.27049180327867,17,1
470,3.15,27.0,27.2,27.4,27.3,2,0
471,0.08,19.7,19.7,19.8,19.8,1,0
472,2.109516129032258,122.03548387096774,122.24354838709677,122.24193548387096,122.23548387096774,12,1
473,2.1092857142857144,122.03516483516482,122.27692307692308,122.27967032967032,122.27307692307691,16,1
474,2.1093406593406594,122.0565934065934,122.27472527472528,122.28076923076922,122.2741758241758,17,1
475,0.08,19.7,19.7,19.8,19.8,1,0
476,2.1087096774193546,122.04193548387096,122.26612903225806,122.25967741935484,122.25161290322582,12,1
477,2.1092857142857144,122.07747252747252,122.28736263736263,122.27747252747253,122.27527472527473,17,1
478,2.109120879120879,122.07857142857142,122.27197802197804,122.27582417582418,122.27032967032967,17,1
479,2.109120879120879,122.07692307692308,122.27637362637364,122.27692307692308,122.27142857142856,17,1
480,2.004365671641791,120.40223880597014,120.63059701492536,120.59850746268656,120.6141791044776,8,1
481,2.1093406593406594,122.06263736263736,122.27472527472528,122.27857142857144,122.27307692307691,16,1
482,3.15,27.0,27.2,27.4,27.3,2,0
483,0.08,19.7,19.7,19.8,19.8,1,0
484,2.1096774193548384,121.96935483870968,122.26129032258063,122.25483870967744,122.25,12,1
485,2.0640659340659337,121.3879120879121,121.6,121.59010989010989,121.58956043956044,8,1
486,2.063901098901099,121.39175824175824,121.60714285714286,121.58791208791207,121.5868131868132,8,1
487,2.0624175824175826,121.38956043956044,121.58846153846152,121.589010989011,121.58846153846152,8,1
488,2.063736263736264,121.41043956043956,121.59230769230768,121.58736263736265,121.58571428571427,8,1
489,3.15,27.0,27.2,27.4,27.3,2,0
490,0.08,19.7,19.7,19.8,19.8,1,0
491,2.1088709677419355,122.03387096774192,122.25483870967744,122.2532258064516,122.24838709677418,12,1
492,2.1,121.7,121.90000000000002,121.90000000000002,121.90000000000002,16,0
493,2.1,121.7,121.9,121.975,121.975,16,0
494,2.10978021978022,122.0434065934066,122.28296703296704,122.28461538461538,122.28131868131868,16,1
495,2.10375,121.825,121.975,121.9875,121.9875,11,0
496,2.109672131147541,122.02131147540985,122.2688524590164,122.2688524590164,122.2639344262295,11,1
497,2.10956043956044,122.03296703296704,122.27857142857144,122.28406593406594,122.27637362637364,16,1
498,2.1087096774193546,121.9758064516129,122.25161290322582,122.24516129032256,122.24354838709678,12,1
499,2.1095054945054947,122.03571428571428,122.27967032967032,122.27857142857144,122.27747252747253,16,1
500,2.10956043956044,122.02692307692308,122.28241758241757,122.28076923076922,122.27802197802195,16,1
501,2.10956043956044,121.98956043956044,122.28076923076922,122.28131868131868,122.27967032967032,16,1
502,2.109354838709677,121.98870967741937,122.25645161290322,122.24838709677418,122.25,12,1
503,2.1096153846153847,122.04835164835164,122.28516483516482,122.28296703296704,122.27912087912088,16,1
504,0.08,19.7,19.7,19.8,19.8,1,0
505,2.108730158730159,122.0015873015873,122.27460317460316,122.25079365079364,122.24761904761904,12,1
506,2.1096153846153847,122.04945054945055,122.2912087912088,122.28406593406594,122.28406593406594,16,1
507,2.109354838709677,121.96612903225804,122.25483870967744,122.24838709677418,122.24838709677418,12,1
508,2.056281407035176,121.31155778894473,121.64170854271356,121.50251256281408,121.66180904522614,8,1
509,2.06456043956044,121.41703296703298,121.67307692307692,121.59835164835164,121.689010989011,8,1
510,2.1096703296703296,122.06703296703296,122.29505494505494,122.27967032967032,122.28021978021978,16,1
511,3.15,27.0,27.2,27.4,27.3,2,0
512,0.08,19.7,19.7,19.8,19.8,1,0
513,2.109032258064516,122.05967741935484,122.25645161290322,122.24516129032256,122.24838709677418,12,1
514,2.1083870967741936,122.05645161290325,122.23387096774194,122.23387096774194,122.23225806451612,12,1
515,2.1088709677419355,122.0209677419355,122.24838709677418,122.24838709677418,122.24193548387096,12,1
516,2.1092857142857144,122.06318681318682,122.27692307692308,122.27637362637364,122.27472527472528,17,1
517,2.109175824175824,122.07252747252748,122.28791208791208,122.27637362637364,122.27252747252749,17,1
518,2.1093956043956044,122.04725274725274,122.28021978021978,122.27967032967032,122.27582417582418,17,1
519,2.109230769230769,122.07142857142856,122.27692307692308,122.27692307692308,122.27802197802195,16,1
520,2.1094505494505493,122.07087912087913,122.27967032967032,122.27857142857144,122.27912087912088,16,1
521,3.15,27.0,27.2,27.4,27.3,2,0
522,0.08,19.7,19.7,19.8,19.8,1,0
523,2.1091935483870965,121.98387096774194,122.25483870967744,122.25161290322582,122.24838709677418,12,1
524,2.1094505494505493,122.07417582417582,122.29285714285714,122.28186813186812,122.27747252747253,17,1
525,2.1092857142857144,122.06703296703296,122.28131868131868,122.27692307692308,122.27142857142856,17,1
526,2.109230769230769,122.0763736263736,122.27692307692308,122.27472527472528,122.27307692307691,17,1
527,2.1093406593406594,122.07472527472528,122.2912087912088,122.28021978021978,122.27692307692308,16,1
528,3.15,27.0,27.2,27.4,27.3,2,0
529,0.08,19.7,19.7,19.8,19.8,1,0
530,2.1091935483870965,122.03064516129032,122.24838709677418,122.23870967741937,122.25,12,1
531,2.1095054945054947,122.07032967032968,122.29450549450549,122.28021978021978,122.28021978021978,16,1
532,2.1093406593406594,122.06868131868131,122.30934065934063,122.27967032967032,122.27637362637364,16,1
533,3.15,27.0,27.2,27.4,27.3,2,0
534,0.08,19.7,19.7,19.8,19.8,1,0
535,2.1087096774193546,122.02741935483871,122.24838709677418,122.24193548387096,122.23548387096774,12,1
536,2.1093406593406594,122.08351648351648,122.29835164835164,122.27912087912088,122.27747252747253,17,1
537,2.109120879120879,122.07527472527472,122.27912087912088,122.27142857142856,122.26813186813186,17,1
538,2.109120879120879,122.06978021978024,122.27747252747253,122.27032967032967,122.27142857142856,17,1
539,2.109175824175824,122.07417582417582,122.28406593406594,122.2741758241758,122.27197802197804,17,1
540,3.15,27.0,27.2,27.4,27.3,2,0
541,0.08,19.7,19.7,19.8,19.8,1,0
542,2.109354838709677,121.98064516129033,122.25161290322582,122.24193548387096,122.25,12,1
543,2.1093956043956044,122.0587912087912,122.29010989010987,122.27637362637364,122.27802197802195,17,1
544,2.1092857142857144,122.06813186813186,122.28461538461538,122.2741758241758,122.27692307692308,17,1
545,2.1096153846153847,122.01868131868132,122.28406593406594,122.28076923076922,122.27637362637364,16,1
546,2.1092857142857144,122.07142857142856,122.28516483516484,122.27747252747253,122.27307692307691,16,1
547,3.15,27.0,27.2,27.4,27.3,2,0
548,0.08,19.7,19.7,19.8,19.8,1,0
549,2.109354838709677,122.06290322580644,122.1951612903226,122.27580645161292,122.28387096774192,12,1
550,2.104444444444445,121.8,121.9,122.0,122.0,11,0
551,2.108934426229508,122.06475409836064,122.26475409836064,122.25819672131148,122.25983606557377,11,1
552,2.1092857142857144,122.06373626373626,122.27912087912088,122.27087912087912,122.27087912087912,16,1
553,2.1094505494505493,122.03791208791208,122.28186813186812,122.27802197802195,122.27527472527473,16,1
554,2.109032258064516,121.99516129032256,122.21129032258064,122.2516129032258,122.25806451612904,12,1
555,2.064230769230769,121.4631868131868,121.6010989010989,121.58516483516485,121.58791208791207,8,1
556,2.109354838709677,122.03548387096774,122.24032258064516,122.24032258064516,122.2467741935484,12,1
557,2.1097252747252746,122.08461538461538,122.29615384615386,122.2868131868132,122.28736263736263,16,1
558,2.1094505494505493,122.08021978021978,122.29010989010987,122.27912087912088,122.27802197802195,16,1
559,2.109032258064516,122.00967741935484,122.25,122.24032258064516,122.24838709677418,12,1
560,2.1093956043956044,122.04505494505494,122.29285714285714,122.27857142857144,122.28241758241757,16,1
561,2.109516129032258,122.00967741935484,122.25483870967744,122.24354838709678,122.2532258064516,12,1
562,2.1093406593406594,122.07032967032968,122.28626373626372,122.27692307692308,122.27912087912088,16,1
563,2.1093406593406594,122.07747252747252,122.28186813186812,122.27967032967032,122.27967032967032,16,1
564,2.109354838709677,122.05,122.26129032258063,122.25483870967744,122.26451612903226,12,1
565,2.1092857142857144,122.04835164835164,122.2978021978022,122.28296703296704,122.28131868131868,16,1
566,2.1093956043956044,122.08021978021978,122.2923076923077,122.28021978021978,122.28186813186812,16,1
567,0.08,19.7,19.7,19.8,19.8,1,0
568,2.109516129032258,122.03709677419356,122.26290322580644,122.25161290322582,122.2532258064516,12,1
569,2.1094535519125683,122.05956284153004,122.2983606557377,122.28142076502732,122.28142076502732,16,1
570,2.109516129032258,122.01451612903226,122.26129032258063,122.25806451612904,122.25645161290322,12,1
571,2.0635714285714286,121.41263736263735,121.60714285714286,121.58571428571427,121.58956043956044,8,1
572,2.1096703296703296,122.06923076923076,122.28626373626372,122.28406593406594,122.28516483516482,16,1
573,2.1088709677419355,122.02903225806452,122.25967741935484,122.2467741935484,122.24838709677418,12,1
574,2.1094505494505493,122.07472527472528,122.28736263736263,122.28021978021978,122.28076923076922,16,1
575,2.10956043956044,122.05274725274724,122.2967032967033,122.28571428571428,122.28516483516482,16,1
576,2.109354838709677,121.97419354838708,122.25483870967744,122.24838709677418,122.2516129032258,12,1
577,2.1096153846153847,122.05274725274724,122.28571428571428,122.28076923076922,122.28076923076922,16,1
578,2.109354838709677,122.01451612903226,122.25967741935484,122.24193548387096,122.25,12,1
579,2.003548387096774,120.13387096774194,120.63096774193548,120.63612903225804,120.58548387096774,16,1
580,2.1093956043956044,122.07802197802198,122.28131868131868,122.27637362637364,122.27857142857144,16,1
581,2.1092857142857144,122.0565934065934,122.27197802197804,122.27087912087912,122.27527472527473,17,1
582,2.1088709677419355,121.9790322580645,122.25645161290322,122.24354838709678,122.25,12,1
583,2.1096153846153847,122.03956043956045,122.28406593406594,122.27967032967032,122.28241758241757,16,1
584,2.070913043478261,120.06869565217391,121.56043478260868,121.58826086956522,121.58043478260868,17,1
585,2.1095054945054947,122.07802197802198,122.2868131868132,122.27472527472528,122.27692307692308,17,1
586,2.1092857142857144,122.07142857142856,122.27362637362636,122.27252747252749,122.2741758241758,16,1
587,2.1093406593406594,122.07362637362635,122.27802197802195,122.27912087912088,122.27967032967032,16,1
588,2.108225806451613,122.01774193548388,122.20967741935485,122.2032258064516,122.21451612903226,12,1
589,2.1094505494505493,122.13351648351647,122.27857142857144,122.27802197802195,122.27802197802195,17,1
590,2.1095054945054947,122.10494505494503,122.32802197802198,122.27582417582418,122.28406593406594,16,1
591,0.08,19.7,19.7,19.8,19.8,1,0
592,2.1088709677419355,122.01451612903226,122.25967741935484,122.24032258064516,122.2467741935484,12,1
593,2.1093956043956044,122.07307692307693,122.2868131868132,122.27527472527473,122.27747252747253,16,1
594,2.109032258064516,122.01935483870967,122.25967741935484,122.2467741935484,122.25161290322582,12,1
595,2.0636263736263736,121.44505494505496,121.60824175824176,121.58571428571427,121.59010989010989,8,1
596,2.1096153846153847,122.07472527472528,122.28791208791208,122.27472527472528,122.27912087912088,16,1
597,2.1095054945054947,122.01373626373626,122.28186813186812,122.26923076923076,122.27802197802195,16,1
598,2.1095054945054947,122.12142857142857,122.2956043956044,122.2741758241758,122.27802197802195,17,1
599,2.1096153846153847,122.15384615384616,122.28626373626372,122.27637362637364,122.27967032967032,17,1
600,2.109354838709677,122.01612903225806,122.25645161290322,122.24516129032256,122.25806451612904,12,1
601,2.1095054945054947,122.10714285714286,122.29615384615386,122.27582417582418,122.28241758241757,16,1
602,2.1096153846153847,122.08241758241758,122.2956043956044,122.27747252747253,122.28186813186812,16,1
603,2.1095054945054947,122.0620879120879,122.31043956043956,122.27802197802195,122.28296703296704,16,1
604,2.109354838709677,122.04193548387096,122.2467741935484,122.23548387096774,122.2467741935484,12,1
605,2.1096153846153847,122.06813186813186,122.30989010989012,122.27692307692308,122.28241758241757,16,1
