,Time,TP,TE1,TE2,TE3,TE4,TE6,Program Number,Phase,Min_ster_Temp,Max_ster_Temp,Batch Status,Log name,PAD,TER1,TER2,TER3,TER4,TPR1,TE7,TER6,TPR2,TPR3,TPR4,TE17,DataLabel
5930,1/14/2019 15:15,3.18,,33.5,33.9,,,2,PRESSURIZE CHAMBER,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5931,1/14/2019 15:16,3.18,,33.5,34,,,2,PRESSURIZE CHAMBER,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5932,1/14/2019 15:16,3.18,,33.4,33.9,,,2,PRESSURIZE CHAMBER,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5933,1/14/2019 15:16,3.19,,33.4,33.9,,,2,PRESSURIZE CHAMBER,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5934,1/14/2019 15:16,3.19,,33.4,33.9,,,2,PRESSURIZE CHAMBER,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5935,1/14/2019 15:16,3.2,,33.3,33.8,,,2,PRESSURIZE CHAMBER,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5936,1/14/2019 15:16,3.2,,33.3,33.8,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5937,1/14/2019 15:16,3.2,,33.3,33.8,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5938,1/14/2019 15:16,3.2,,33.3,33.7,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5939,1/14/2019 15:17,3.19,,33.2,33.6,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5940,1/14/2019 15:17,3.19,,33.1,33.6,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5941,1/14/2019 15:17,3.19,,33.1,33.5,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5942,1/14/2019 15:17,3.18,,33,33.3,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5943,1/14/2019 15:17,3.18,,32.9,33.2,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5944,1/14/2019 15:17,3.18,,32.8,33.1,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5945,1/14/2019 15:18,3.18,,32.6,33,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5946,1/14/2019 15:18,3.18,,32.5,32.8,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5947,1/14/2019 15:18,3.18,,32.4,32.7,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5948,1/14/2019 15:18,3.17,,32.3,32.6,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5949,1/14/2019 15:18,3.17,,32.1,32.4,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5950,1/14/2019 15:18,3.17,,32,32.3,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5951,1/14/2019 15:19,3.17,,31.9,32.1,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5952,1/14/2019 15:19,3.17,,31.8,32,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5953,1/14/2019 15:19,3.17,,31.6,31.9,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5954,1/14/2019 15:19,3.17,,31.5,31.7,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5955,1/14/2019 15:19,3.17,,31.3,31.6,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5956,1/14/2019 15:19,3.17,,31.2,31.5,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5957,1/14/2019 15:20,3.17,,31.1,31.4,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5958,1/14/2019 15:20,3.16,,31,31.2,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5959,1/14/2019 15:20,3.16,,30.9,31.1,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5960,1/14/2019 15:20,3.16,,30.7,31,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5961,1/14/2019 15:20,3.16,,30.6,30.9,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5962,1/14/2019 15:20,3.16,,30.5,30.8,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5963,1/14/2019 15:21,3.16,,30.4,30.7,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5964,1/14/2019 15:21,3.16,,30.3,30.5,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5965,1/14/2019 15:21,3.16,,30.2,30.4,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5966,1/14/2019 15:21,3.16,,30,30.3,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5967,1/14/2019 15:21,3.16,,29.9,30.2,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5968,1/14/2019 15:21,3.16,,29.8,30.1,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5969,1/14/2019 15:22,3.16,,29.7,30,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5970,1/14/2019 15:22,3.16,,29.6,29.9,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5971,1/14/2019 15:22,3.16,,29.5,29.8,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5972,1/14/2019 15:22,3.16,,29.4,29.7,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5973,1/14/2019 15:22,3.16,,29.3,29.6,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5974,1/14/2019 15:22,3.16,,29.2,29.5,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5975,1/14/2019 15:23,3.16,,29.1,29.4,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5976,1/14/2019 15:23,3.16,,29,29.3,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5977,1/14/2019 15:23,3.15,,28.9,29.2,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5978,1/14/2019 15:23,3.15,,28.8,29.1,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5979,1/14/2019 15:23,3.15,,28.7,29.1,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5980,1/14/2019 15:23,3.15,,28.7,28.9,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5981,1/14/2019 15:24,3.15,,28.6,28.9,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5982,1/14/2019 15:24,3.15,,28.5,28.8,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5983,1/14/2019 15:24,3.15,,28.4,28.7,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5984,1/14/2019 15:24,3.15,,28.3,28.6,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5985,1/14/2019 15:24,3.15,,28.3,28.5,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5986,1/14/2019 15:24,3.15,,28.2,28.5,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5987,1/14/2019 15:25,3.15,,28.1,28.4,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5988,1/14/2019 15:25,3.15,,28,28.3,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5989,1/14/2019 15:25,3.15,,27.9,28.2,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5990,1/14/2019 15:25,3.15,,27.9,28.2,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5991,1/14/2019 15:25,3.15,,27.8,28.1,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5992,1/14/2019 15:25,3.15,,27.7,28,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5993,1/14/2019 15:26,3.15,,27.7,27.9,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5994,1/14/2019 15:26,3.15,,27.6,27.9,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5995,1/14/2019 15:26,3.15,,27.5,27.8,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5996,1/14/2019 15:26,3.15,,27.5,27.7,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5997,1/14/2019 15:26,3.15,,27.4,27.7,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5998,1/14/2019 15:26,3.15,,27.3,27.6,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
5999,1/14/2019 15:27,3.15,,27.3,27.6,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6000,1/14/2019 15:27,3.15,,27.2,27.5,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6001,1/14/2019 15:27,3.15,,27.2,27.4,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6002,1/14/2019 15:27,3.15,,27.1,27.4,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6003,1/14/2019 15:27,3.15,,27.1,27.3,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6004,1/14/2019 15:27,3.15,,27,27.3,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6005,1/14/2019 15:28,3.15,,26.9,27.2,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6006,1/14/2019 15:28,3.15,,26.9,27.1,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6007,1/14/2019 15:28,3.15,,26.8,27.1,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6008,1/14/2019 15:28,3.15,,26.8,27,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6009,1/14/2019 15:28,3.15,,26.7,26.9,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6010,1/14/2019 15:28,3.15,,26.7,26.9,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6011,1/14/2019 15:29,3.15,,26.6,26.9,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6012,1/14/2019 15:29,3.15,,26.6,26.8,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6013,1/14/2019 15:29,3.15,,26.6,26.7,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6014,1/14/2019 15:29,3.14,,26.5,26.7,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6015,1/14/2019 15:29,3.14,,26.5,26.6,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6016,1/14/2019 15:29,3.14,,26.4,26.6,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6017,1/14/2019 15:30,3.14,,26.4,26.5,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6018,1/14/2019 15:30,3.14,,26.3,26.5,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6019,1/14/2019 15:30,3.14,,26.3,26.5,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6020,1/14/2019 15:30,3.14,,26.3,26.4,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6021,1/14/2019 15:30,3.14,,26.2,26.4,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6022,1/14/2019 15:30,3.14,,26.2,26.3,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6023,1/14/2019 15:31,3.14,,26.1,26.3,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6024,1/14/2019 15:31,3.14,,26.1,26.2,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6025,1/14/2019 15:31,3.14,,26.1,26.2,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6026,1/14/2019 15:31,3.14,,26,26.2,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6027,1/14/2019 15:31,3.14,,26,26.1,,,2,PRESSURE STABILIZATION,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6028,1/14/2019 15:31,3.14,,26,26.1,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6029,1/14/2019 15:31,3.14,,26,26.1,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6030,1/14/2019 15:32,3.14,,25.9,26,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6031,1/14/2019 15:32,3.14,,25.9,26,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6032,1/14/2019 15:32,3.14,,25.9,26,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6033,1/14/2019 15:32,3.14,,25.8,25.9,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6034,1/14/2019 15:32,3.14,,25.8,25.9,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6035,1/14/2019 15:32,3.14,,25.7,25.9,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6036,1/14/2019 15:33,3.14,,25.7,25.8,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6037,1/14/2019 15:33,3.14,,25.7,25.8,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6038,1/14/2019 15:33,3.14,,25.6,25.8,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6039,1/14/2019 15:33,3.14,,25.6,25.7,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6040,1/14/2019 15:33,3.14,,25.6,25.7,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6041,1/14/2019 15:33,3.14,,25.6,25.7,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6042,1/14/2019 15:34,3.14,,25.5,25.6,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6043,1/14/2019 15:34,3.14,,25.5,25.6,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6044,1/14/2019 15:34,3.14,,25.5,25.6,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6045,1/14/2019 15:34,3.14,,25.4,25.6,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6046,1/14/2019 15:34,3.14,,25.4,25.5,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6047,1/14/2019 15:34,3.14,,25.4,25.5,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6048,1/14/2019 15:35,3.14,,25.4,25.5,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6049,1/14/2019 15:35,3.14,,25.3,25.4,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6050,1/14/2019 15:35,3.14,,25.3,25.4,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6051,1/14/2019 15:35,3.14,,25.3,25.4,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6052,1/14/2019 15:35,3.14,,25.3,25.4,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6053,1/14/2019 15:35,3.14,,25.2,25.3,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6054,1/14/2019 15:36,3.14,,25.2,25.3,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6055,1/14/2019 15:36,3.14,,25.2,25.3,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6056,1/14/2019 15:36,3.14,,25.1,25.3,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6057,1/14/2019 15:36,3.14,,25.1,25.2,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6058,1/14/2019 15:36,3.14,,25.1,25.2,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6059,1/14/2019 15:36,3.14,,25.1,25.2,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6060,1/14/2019 15:37,3.14,,25.1,25.2,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6061,1/14/2019 15:37,3.14,,25,25.1,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6062,1/14/2019 15:37,3.14,,25,25.1,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6063,1/14/2019 15:37,3.14,,25,25.1,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6064,1/14/2019 15:37,3.14,,25,25,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6065,1/14/2019 15:37,3.14,,24.9,25,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6066,1/14/2019 15:38,3.14,,24.9,25,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6067,1/14/2019 15:38,3.14,,24.9,25,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6068,1/14/2019 15:38,3.14,,24.9,25,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6069,1/14/2019 15:38,3.14,,24.9,25,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6070,1/14/2019 15:38,3.14,,24.8,24.9,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6071,1/14/2019 15:38,3.14,,24.8,24.9,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6072,1/14/2019 15:39,3.14,,24.8,24.9,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6073,1/14/2019 15:39,3.14,,24.8,24.9,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6074,1/14/2019 15:39,3.14,,24.8,24.9,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6075,1/14/2019 15:39,3.14,,24.7,24.8,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6076,1/14/2019 15:39,3.14,,24.7,24.8,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6077,1/14/2019 15:39,3.14,,24.7,24.8,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6078,1/14/2019 15:40,3.14,,24.7,24.8,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6079,1/14/2019 15:40,3.14,,24.7,24.8,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6080,1/14/2019 15:40,3.14,,24.6,24.7,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6081,1/14/2019 15:40,3.14,,24.6,24.7,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6082,1/14/2019 15:40,3.14,,24.6,24.7,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6083,1/14/2019 15:40,3.14,,24.6,24.7,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6084,1/14/2019 15:41,3.14,,24.6,24.7,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6085,1/14/2019 15:41,3.14,,24.6,24.7,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6086,1/14/2019 15:41,3.14,,24.5,24.7,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6087,1/14/2019 15:41,3.14,,24.5,24.6,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6088,1/14/2019 15:41,3.14,,24.5,24.6,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6089,1/14/2019 15:41,3.14,,24.5,24.6,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6090,1/14/2019 15:42,3.14,,24.5,24.6,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6091,1/14/2019 15:42,3.14,,24.5,24.6,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6092,1/14/2019 15:42,3.14,,24.5,24.6,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6093,1/14/2019 15:42,3.14,,24.4,24.6,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6094,1/14/2019 15:42,3.14,,24.4,24.5,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
