,Time,TP,TE1,TE2,TE3,TE4,TE6,Program Number,Phase,Min_ster_Temp,Max_ster_Temp,Batch Status,Log name,PAD,TER1,TER2,TER3,TER4,TPR1,TE7,TER6,TPR2,TPR3,TPR4,TE17,DataLabel
5900,1/14/2019 15:04,0.79,,24.5,24.6,,,1,RETURN TO,95.8,114.3,OK,00020.LOG,,,,,,,,,,,,,16
5901,1/14/2019 15:04,0.83,,24.7,24.8,,,1,RETURN TO,95.8,114.3,OK,00020.LOG,,,,,,,,,,,,,16
5902,1/14/2019 15:04,0.86,,24.8,25,,,1,RETURN TO,95.8,114.3,OK,00020.LOG,,,,,,,,,,,,,16
5903,1/14/2019 15:04,0.88,,24.8,25.1,,,1,RETURN TO,95.8,114.3,OK,00020.LOG,,,,,,,,,,,,,16
5904,1/14/2019 15:04,0.9,,24.9,25.2,,,1,RETURN TO,95.8,114.3,OK,00020.LOG,,,,,,,,,,,,,16
5905,1/14/2019 15:04,0.91,,24.9,25.3,,,1,RETURN TO,95.8,114.3,OK,00020.LOG,,,,,,,,,,,,,16
5906,1/14/2019 15:04,0.92,,24.9,25.3,,,1,RETURN TO,95.8,114.3,OK,00020.LOG,,,,,,,,,,,,,16
5907,1/14/2019 15:05,0.94,,25,25.4,,,1,RETURN TO,95.8,114.3,OK,00020.LOG,,,,,,,,,,,,,16
5908,1/14/2019 15:05,0.95,,25,25.5,,,1,RETURN TO,95.8,114.3,OK,00020.LOG,,,,,,,,,,,,,16
5909,1/14/2019 15:05,0.96,,25,25.5,,,1,RETURN TO,95.8,114.3,OK,00020.LOG,,,,,,,,,,,,,16
5910,1/14/2019 15:05,0.96,,25.1,25.5,,,1,RETURN TO,95.8,114.3,OK,00020.LOG,,,,,,,,,,,,,16
5911,1/14/2019 15:05,0.97,,25.1,25.6,,,1,RETURN TO,95.8,114.3,OK,00020.LOG,,,,,,,,,,,,,16
5912,1/14/2019 15:05,0.97,,25.1,25.6,,,1,RETURN TO,95.8,114.3,OK,00020.LOG,,,,,,,,,,,,,16
5913,1/14/2019 15:05,0.98,,25.1,25.6,,,1,RETURN TO,95.8,114.3,OK,00020.LOG,,,,,,,,,,,,,16
5914,1/14/2019 15:05,0.98,,25.1,25.6,,,1,CYCLE END,95.8,114.3,OK,00020.LOG,,,,,,,,,,,,,16
